carat,cut,color,clarity,depth,table,price,x,y,z
1.01,Good,J,VS1,60.4,64,4129,6.48,6.44,3.9
1.09,Ideal,J,VS2,61.3,57,4131,6.63,6.61,4.06
1.22,Premium,J,SI2,62.2,60,4132,6.89,6.77,4.25
1.01,Very Good,J,SI1,63.3,55,4133,6.34,6.32,4.01
1.02,Very Good,J,SI1,61.4,58,4137,6.47,6.5,3.98
1,Premium,J,VS1,62.8,57,4144,6.39,6.35,4
1,Ideal,J,VS1,62.3,56,4144,6.43,6.38,3.99
1.05,Premium,J,VS2,61.1,58,4145,6.56,6.51,3.99
1.21,Fair,J,SI1,65,59,4147,6.64,6.57,4.29
1.21,Fair,J,SI1,65.3,60,4147,6.6,6.51,4.28
1.08,Very Good,J,SI2,62.5,60,4152,6.51,6.57,4.09
1.01,Very Good,J,SI1,61.3,57,4153,6.45,6.5,3.97
1.03,Premium,J,SI1,61.7,54,4153,6.56,6.5,4.03
1.1,Ideal,J,SI2,60.9,56,4157,6.68,6.72,4.08
1.36,Fair,J,SI2,67.8,55,4158,6.73,6.66,4.54
1.32,Premium,J,SI2,61.2,59,4160,7.08,7.04,4.32
1.14,Very Good,J,SI1,63.3,55,4173,6.6,6.67,4.2
1.08,Premium,J,SI1,61,60,4173,6.62,6.57,4.02
1.01,Ideal,J,SI2,61.9,55,4174,6.5,6.43,4.01
1.03,Ideal,J,SI1,61.6,57,4175,6.46,6.49,3.99
1.2,Premium,J,SI2,61.8,56,4177,6.85,6.81,4.22
1.01,Good,J,VS1,61.5,61,4189,6.39,6.45,3.95
1.21,Very Good,J,VS2,62.4,58,4191,6.79,6.83,4.25
1.21,Good,J,SI2,63.7,55,4192,6.75,6.81,4.32
1.01,Very Good,J,SI1,63,54,4194,6.35,6.41,4.02
1.01,Ideal,J,SI1,60.2,59,4194,6.48,6.51,3.91
1.18,Premium,J,SI2,61.3,60,4197,6.78,6.83,4.17
1.19,Premium,J,SI2,58.4,60,4198,6.98,6.92,4.06
1.05,Very Good,J,SI1,62.5,58,4199,6.47,6.52,4.06
1.25,Premium,J,SI1,62,61,4200,6.86,6.84,4.25
1.05,Ideal,J,VS2,62.3,56,4201,6.55,6.51,4.07
1.13,Very Good,J,VS2,62,59,4206,6.62,6.66,4.12
1.14,Ideal,J,SI2,61.5,57,4212,6.73,6.77,4.15
1.13,Premium,J,SI1,61.3,59,4214,6.77,6.67,4.12
1.1,Very Good,J,SI2,61.9,55,4217,6.59,6.63,4.09
1.03,Ideal,J,SI1,62.1,55,4221,6.46,6.51,4.03
1.16,Premium,J,SI1,62.5,58,4222,6.73,6.67,4.19
1.07,Premium,J,VS2,62.8,57,4224,6.54,6.49,4.09
1.1,Ideal,J,SI2,62,59,4226,6.58,6.61,4.09
1.2,Very Good,J,VS2,63.1,56,4232,6.77,6.71,4.25
1.2,Premium,J,SI2,61.1,59,4234,6.81,6.78,4.15
1.2,Ideal,J,SI1,63,57,4234,6.74,6.64,4.24
1.07,Ideal,J,SI1,62,56,4235,6.53,6.57,4.06
1.05,Ideal,J,SI1,62.3,56,4253,6.47,6.5,4.04
1.26,Good,J,SI1,63.9,58,4255,6.78,6.74,4.32
1.11,Ideal,J,SI1,62.1,56,4259,6.64,6.67,4.13
1.01,Very Good,J,VS1,61.3,57,4262,6.43,6.5,3.96
1.11,Premium,J,VS2,62.6,59,4265,6.6,6.56,4.12
1.21,Premium,J,VS2,62.4,58,4268,6.83,6.79,4.25
1.21,Good,J,SI2,63.7,55,4269,6.81,6.75,4.32
1.21,Premium,J,SI1,62.6,58,4269,6.74,6.71,4.21
1.18,Premium,J,SI2,61.3,60,4274,6.83,6.78,4.17
1.1,Ideal,J,SI1,62.2,55,4275,6.62,6.65,4.13
1.07,Ideal,J,SI1,62.1,56,4276,6.54,6.6,4.08
1,Ideal,J,VS2,61.9,54,4278,6.41,6.45,3.98
0.97,Ideal,J,VS1,61.3,57,4278,6.37,6.41,3.92
1.03,Ideal,J,VS2,61.6,57,4283,6.52,6.47,4
1.11,Very Good,J,VS2,61.8,56,4283,6.59,6.64,4.09
1.1,Very Good,J,SI2,61.8,58,4283,6.6,6.63,4.09
1.5,Fair,J,I1,68.8,57,4284,6.94,6.87,4.75
1.03,Very Good,J,VS1,63.4,58,4292,6.36,6.42,4.05
1.18,Very Good,J,SI2,63.5,57,4294,6.68,6.74,4.26
1.01,Very Good,J,SI1,62.2,57,4295,6.35,6.39,3.96
1.09,Premium,J,VS1,59.3,57,4303,6.79,6.74,4.01
1.21,Very Good,J,SI1,62.7,57,4312,6.72,6.77,4.23
1.11,Premium,J,VS2,59.9,60,4315,6.78,6.71,4.04
1.11,Very Good,J,SI1,62.4,57.7,4316,6.57,6.64,4.12
1.16,Very Good,J,VS2,63.7,56,4323,6.63,6.68,4.24
1.12,Ideal,J,SI2,62.5,57,4325,6.63,6.59,4.13
1.16,Premium,J,SI1,62.2,58,4326,6.75,6.68,4.18
1.19,Very Good,J,SI2,63.4,56.8,4329,6.7,6.79,4.27
1.25,Premium,J,SI2,62.3,59,4331,6.82,6.86,4.26
0.39,Good,J,VS2,63.3,56,581,4.6,4.63,2.92
0.39,Ideal,J,VS2,61.4,57,581,4.66,4.72,2.88
0.39,Premium,J,VS2,61.3,60,581,4.65,4.68,2.86
0.37,Premium,J,VS2,61.1,60,583,4.63,4.6,2.82
0.37,Premium,J,VS2,60.7,60,583,4.68,4.65,2.83
1.01,Very Good,J,VS2,60.6,59,4337,6.42,6.45,3.9
1.23,Premium,J,VS2,58,61,4338,7.07,7.03,4.09
1.01,Very Good,J,SI1,61.9,58,4346,6.36,6.4,3.95
1.03,Ideal,J,SI2,60.6,56,4347,6.58,6.57,3.99
1.15,Premium,J,SI1,62.3,55,4347,6.76,6.66,4.18
1.15,Ideal,J,SI1,61.8,57,4347,6.73,6.67,4.14
1.18,Very Good,J,SI2,62.2,58,4353,6.74,6.79,4.21
1.02,Very Good,J,VS2,63.9,57.9,4354,6.28,6.33,4.03
1.09,Ideal,J,VS2,62,54,4361,6.64,6.61,4.11
1.05,Ideal,J,SI2,61.3,56,4364,6.56,6.59,4.03
1.13,Ideal,J,SI2,61.9,56,4371,6.67,6.71,4.14
1.09,Very Good,J,VS2,62.3,59,4372,6.56,6.63,4.11
1.13,Very Good,J,SI1,63.5,59,4385,6.62,6.55,4.18
1.1,Ideal,J,SI1,61.5,55,4390,6.65,6.68,4.1
1.13,Very Good,J,SI1,62.9,57.7,4391,6.6,6.64,4.16
1.21,Premium,J,SI1,62.7,57,4391,6.77,6.72,4.23
1.03,Ideal,J,SI1,61.7,56,4395,6.49,6.53,4.02
1.02,Ideal,J,VS2,61.1,58,4397,6.45,6.49,3.95
1.02,Ideal,J,VS2,60.7,57,4397,6.5,6.54,3.96
1.05,Ideal,J,SI1,61.7,55,4405,6.54,6.56,4.04
1.05,Ideal,J,SI1,61.5,55,4405,6.53,6.57,4.03
1.25,Premium,J,SI2,62.3,59,4410,6.86,6.82,4.26
1.06,Very Good,J,VS2,62.6,59,4413,6.49,6.57,4.09
1.07,Ideal,J,SI1,62.4,56,4422,6.52,6.56,4.08
1.12,Ideal,J,VS2,60.1,57,4422,6.82,6.75,4.08
1.12,Premium,J,VS2,58.6,58,4422,6.85,6.81,4
1.35,Ideal,J,SI1,61,55,4423,7.17,7.09,4.35
1.17,Premium,J,SI1,61.9,58,4423,6.77,6.73,4.18
1.01,Ideal,J,VS2,62.3,55,4425,6.4,6.44,4
1.2,Premium,J,VS2,58,59,4435,6.98,6.92,4.03
1.21,Premium,J,SI2,60.9,60,4440,6.82,6.78,4.14
1.08,Ideal,J,SI1,61.8,56.2,4443,6.55,6.58,4.06
1.01,Ideal,J,VS2,62.2,54,4443,6.41,6.47,4.01
1.04,Very Good,J,VS2,59.5,59,4451,6.59,6.66,3.94
1.2,Very Good,J,SI1,60.5,59,4455,6.79,6.84,4.12
0.39,Ideal,J,VS2,61.8,55.9,586,4.66,4.69,2.89
1.18,Premium,J,SI1,62.5,55,4460,6.82,6.74,4.24
1.09,Ideal,J,SI1,62.7,57,4465,6.53,6.59,4.11
1.2,Good,J,VS2,63.7,58,4466,6.61,6.68,4.23
1,Ideal,J,VS1,61.1,57,4466,6.43,6.48,3.95
1.04,Ideal,J,SI1,62,53,4469,6.51,6.55,4.05
1.14,Very Good,J,SI2,62.4,57,4470,6.66,6.7,4.17
1.31,Premium,J,SI1,60.7,58,4475,7.11,7.06,4.3
1.2,Very Good,J,SI1,63.1,61,4476,6.66,6.58,4.18
1.02,Ideal,J,VS2,62,56,4485,6.42,6.45,3.99
1.01,Ideal,J,VS2,61.3,57,4486,6.47,6.54,3.99
1.31,Premium,J,SI1,60.3,62,4490,7.12,7.04,4.26
1.54,Good,J,I1,61.7,60,4492,7.26,7.32,4.5
1.21,Premium,J,SI1,59.7,60,4492,6.9,6.93,4.13
1.11,Ideal,J,SI1,62.4,57,4497,6.57,6.6,4.11
1.19,Good,J,SI1,59.8,64,4498,6.94,6.9,4.14
1.19,Premium,J,SI1,63,54,4498,6.82,6.74,4.27
1.19,Ideal,J,SI2,61.7,56,4508,6.8,6.85,4.21
1.2,Ideal,J,SI2,59.1,62,4509,6.97,6.94,4.11
1.22,Premium,J,SI2,62.1,59,4509,6.82,6.77,4.22
1.2,Premium,J,SI1,60.7,60,4514,6.88,6.92,4.19
0.41,Ideal,J,VS2,61.7,55,587,4.79,4.81,2.96
1.2,Ideal,J,SI2,62.5,57,4516,6.8,6.74,4.23
1.06,Good,J,VS2,63.5,60.1,4517,6.43,6.51,4.11
1.2,Very Good,J,SI2,61.2,58,4523,6.77,6.82,4.16
1.08,Ideal,J,SI1,61.8,56,4524,6.58,6.55,4.06
1.2,Ideal,J,SI1,62.5,55,4536,6.84,6.79,4.26
1.2,Premium,J,SI1,60.5,59,4536,6.84,6.79,4.12
1.1,Ideal,J,VS2,62.4,55,4537,6.59,6.64,4.13
1,Ideal,J,VS2,62.4,54,4539,6.4,6.46,4.01
1.27,Good,J,SI2,66,59,4542,6.71,6.75,4.44
1.1,Very Good,J,VS1,60.9,59,4545,6.65,6.74,4.08
1.2,Good,J,VS2,63.7,58,4548,6.68,6.61,4.23
1.04,Ideal,J,VS2,61.3,54,4550,6.53,6.55,4.01
1.28,Premium,J,SI2,62.3,58,4553,6.89,6.94,4.31
1.21,Good,J,SI2,60.4,56,4559,6.84,6.93,4.16
1.09,Ideal,J,SI1,61.4,55,4565,6.61,6.67,4.08
1.45,Fair,J,SI2,58.6,68,4570,7.45,7.33,4.34
1.32,Good,J,SI1,63.5,57,4573,6.95,6.98,4.42
1.21,Premium,J,SI1,59.7,60,4574,6.93,6.9,4.13
1.27,Premium,J,VS2,62.2,58,4580,6.88,6.84,4.27
1.2,Very Good,J,SI2,61.8,60,4580,6.76,6.83,4.2
1.03,Good,J,VS1,60.1,62.4,4582,6.43,6.49,3.88
1.24,Very Good,J,SI2,62.2,58,4583,6.82,6.94,4.28
1.01,Very Good,J,VS1,59.5,59,4588,6.54,6.6,3.91
1.2,Very Good,J,VS2,62.5,57,4590,6.72,6.79,4.22
1.38,Good,J,SI2,63.7,58,4598,7.06,7.01,4.48
1.51,Very Good,J,I1,63.3,57,4600,7.31,7.23,4.6
1.07,Ideal,J,VS2,61.6,56.3,4602,6.55,6.59,4.04
1.07,Good,J,VS2,61.7,57.7,4602,6.55,6.58,4.05
1.09,Ideal,J,SI1,60.7,58,4611,6.64,6.68,4.04
1.2,Premium,J,VS2,61.8,59,4611,6.84,6.76,4.2
1.22,Good,J,SI1,63.8,57,4612,6.77,6.72,4.3
1.01,Ideal,J,VS2,61.3,56,4617,6.46,6.5,3.97
1.01,Ideal,J,VS2,61.1,56,4617,6.49,6.51,3.97
1.17,Ideal,J,SI1,62.1,57,4617,6.74,6.81,4.21
1.17,Ideal,J,VS2,62.1,56,4619,6.8,6.75,4.21
1.1,Ideal,J,SI2,60.1,57,4624,6.77,6.74,4.06
1,Good,J,VVS1,63.5,59,4633,6.29,6.34,4.01
1.08,Ideal,J,SI1,62.1,55,4633,6.54,6.57,4.07
1.2,Very Good,J,SI2,61.4,55,4636,6.85,6.92,4.23
1.28,Premium,J,SI2,62.3,58,4636,6.94,6.89,4.31
1.2,Good,J,VS2,64.3,56,4637,6.65,6.57,4.25
1.06,Ideal,J,VS2,62.4,54,4643,6.51,6.57,4.08
1.23,Premium,J,SI1,61.9,54,4649,6.89,6.86,4.26
1.22,Very Good,J,SI2,62.6,58,4652,6.78,6.84,4.26
0.4,Good,J,VS1,63.5,56,589,4.69,4.7,2.98
1.26,Ideal,J,SI2,62.5,53,4656,6.86,6.9,4.3
1.2,Premium,J,SI1,61.5,59,4657,6.84,6.81,4.2
1.32,Very Good,J,SI1,63.5,57,4657,6.98,6.95,4.42
1.2,Ideal,J,SI2,61.7,56,4659,6.79,6.87,4.21
1.2,Good,J,SI2,63.3,54.4,4659,6.72,6.78,4.27
1.27,Premium,J,SI2,60.4,58,4660,7.04,7,4.24
1.24,Ideal,J,SI2,61.6,57,4666,6.89,6.87,4.24
1.24,Premium,J,SI2,62.2,58,4666,6.94,6.82,4.28
1.21,Premium,J,VS1,61,60,4675,6.88,6.83,4.18
1.22,Ideal,J,SI2,61.2,57,4676,6.86,6.9,4.21
1.19,Ideal,J,SI1,62,56,4678,6.8,6.77,4.21
1.2,Premium,J,SI2,58.7,59,4685,6.99,6.94,4.09
1.07,Ideal,J,VS2,61.7,58,4686,6.58,6.55,4.05
1.07,Ideal,J,VS2,61.6,56,4686,6.59,6.55,4.04
1.24,Premium,J,SI1,61.8,58,4687,6.9,6.86,4.25
1.25,Premium,J,SI2,61.5,57,4690,7,6.93,4.28
1.21,Very Good,J,VS2,63,57,4691,6.73,6.77,4.25
1.27,Ideal,J,SI2,62.6,57,4693,6.85,6.88,4.3
1.01,Ideal,J,VS1,61.2,57,4693,6.45,6.49,3.96
1.14,Very Good,J,VS1,60,60,4702,6.76,6.81,4.07
1.25,Very Good,J,SI1,62.5,57,4702,6.83,6.86,4.28
1.16,Premium,J,VS2,62.2,59,4702,6.74,6.69,4.18
1.2,Premium,J,VS1,62,59,4704,6.77,6.72,4.18
1.14,Ideal,J,SI1,61.7,54,4708,6.71,6.74,4.15
0.3,Fair,J,VS2,64.8,58,416,4.24,4.16,2.72
0.34,Premium,J,VS2,62.3,60,417,4.46,4.49,2.79
0.31,Ideal,J,SI1,61.3,56,418,4.37,4.4,2.69
0.35,Premium,J,VS1,62.2,58,591,4.54,4.49,2.81
0.4,Good,J,VS2,64,57,591,4.67,4.7,3
1.2,Premium,J,VS2,60.3,59,4715,6.9,6.94,4.17
1.2,Premium,J,SI1,60,61,4717,6.89,6.84,4.12
1,Very Good,J,VVS1,63.5,59,4717,6.34,6.29,4.01
1.23,Good,J,VS2,63.6,60,4727,6.77,6.73,4.29
1.24,Very Good,J,SI2,60.4,61,4737,6.85,6.92,4.16
1.26,Ideal,J,SI2,62.5,53,4742,6.9,6.86,4.3
1.2,Ideal,J,SI2,63.3,54,4744,6.78,6.72,4.27
1.2,Ideal,J,SI2,61.7,56,4744,6.87,6.79,4.21
1.2,Very Good,J,SI1,61.4,59,4752,6.82,6.87,4.2
1.21,Very Good,J,VS2,59.9,59,4754,6.86,6.92,4.13
1.19,Premium,J,VS2,62.8,57,4761,6.78,6.7,4.23
1.25,Ideal,J,SI1,62.7,57,4764,6.86,6.88,4.31
1.15,Very Good,J,VS2,62.9,57,4766,6.73,6.63,4.2
1.21,Premium,J,SI1,59.9,60,4770,6.89,6.86,4.12
1.2,Premium,J,SI1,58.5,61,4778,6.95,6.89,4.05
1.09,Ideal,J,VS2,43,54,4778,6.53,6.55,4.12
1.27,Ideal,J,SI2,62.6,57,4779,6.88,6.85,4.3
1.24,Ideal,J,SI2,60.1,57,4783,7.02,6.98,4.21
1.24,Very Good,J,SI2,62.8,58,4789,6.77,6.83,4.27
1.22,Very Good,J,VS2,61.9,57,4793,6.82,6.87,4.24
1.21,Very Good,J,VS2,60.9,58,4816,6.86,6.91,4.19
1.21,Good,J,SI2,61.1,60.8,4824,6.83,6.89,4.18
1.2,Ideal,J,SI1,62.3,56,4830,6.77,6.81,4.23
1.2,Ideal,J,SI1,61.6,57,4831,6.79,6.87,4.21
1.2,Premium,J,SI1,60.6,59,4838,6.88,6.84,4.16
1.2,Fair,J,SI1,65.2,58,4838,6.67,6.58,4.32
1.2,Premium,J,SI1,61.4,59,4838,6.87,6.82,4.2
1.2,Premium,J,VS2,60.8,60,4839,6.85,6.89,4.18
1.12,Ideal,J,SI1,62.4,57,4840,6.65,6.6,4.14
1.21,Premium,J,VS2,59.9,59,4841,6.92,6.86,4.13
1.01,Very Good,J,VVS2,62.2,56,4850,6.37,6.42,3.98
1.11,Ideal,J,VS1,61.7,57,4854,6.67,6.72,4.13
1.23,Premium,J,VS2,62.7,58,4856,6.81,6.77,4.26
1.26,Ideal,J,SI2,62.8,54,4860,6.91,6.89,4.33
1.22,Very Good,J,SI2,60.5,58.5,4861,6.84,6.96,4.17
1.23,Good,J,SI1,63.1,57.6,4870,6.74,6.8,4.27
1.13,Premium,J,VS1,61.1,59,4873,6.74,6.67,4.1
1.24,Ideal,J,SI1,61.8,57,4875,6.92,6.86,4.26
1.28,Good,J,SI1,63.4,59,4878,6.84,6.89,4.35
1.21,Ideal,J,VS2,62.2,57,4879,6.78,6.82,4.23
1.17,Ideal,J,SI1,62.3,55,4883,6.74,6.77,4.21
1.2,Very Good,J,SI1,61.3,59,4891,6.83,6.9,4.21
1.23,Very Good,J,VS2,62.9,59,4896,6.8,6.85,4.29
1.14,Very Good,J,VS1,61.5,59,4905,6.64,6.75,4.11
1.14,Ideal,J,VS2,61.4,55,4906,6.74,6.77,4.15
1.2,Ideal,J,VS2,62.3,57,4927,6.82,6.75,4.23
1.27,Ideal,J,SI2,61.2,55.7,4931,6.95,6.99,4.27
1.19,Good,J,VS1,63.6,54,4931,6.78,6.74,4.3
1.4,Premium,J,SI1,62.9,59,4939,7.16,7.07,4.48
1.23,Ideal,J,SI1,63.1,58,4959,6.8,6.74,4.27
1.23,Very Good,J,VS2,62.8,59,4960,6.75,6.82,4.26
1.2,Very Good,J,VS2,62.6,57,4963,6.72,6.8,4.23
1.28,Very Good,J,SI1,63.4,59,4967,6.89,6.84,4.35
1.28,Ideal,J,SI1,61.2,57,4967,7.02,6.96,4.28
1.21,Ideal,J,SI1,61.9,57,4968,6.84,6.89,4.25
1.21,Premium,J,VS2,61.9,58,4968,6.84,6.79,4.22
1.21,Ideal,J,VS2,59.6,57,4968,6.98,6.94,4.15
1.22,Very Good,J,SI1,58.8,61,4969,6.94,7,4.1
1.35,Premium,J,VS2,61.2,61,4974,7.13,7.08,4.35
1.23,Ideal,J,VS2,61.8,56,4986,6.87,6.81,4.23
1.23,Ideal,J,VS2,61.8,56,4986,6.87,6.81,4.23
1.23,Premium,J,VS2,62.9,59,4986,6.85,6.8,4.29
1.26,Very Good,J,SI1,61.8,58,4989,6.88,6.91,4.26
1.21,Very Good,J,SI1,61.6,59,4990,6.8,6.83,4.2
1.23,Good,J,SI2,63.2,57.5,4992,6.74,6.82,4.29
1.3,Very Good,J,VS1,63.2,57,4994,6.91,6.86,4.35
0.4,Very Good,J,VS2,62.9,57,596,4.7,4.75,2.97
1.24,Ideal,J,SI1,61.8,57,5000,6.92,6.86,4.26
1.2,Ideal,J,SI1,62.1,55,5002,6.81,6.84,4.24
1.27,Ideal,J,VS1,62,57,5008,6.96,6.92,4.3
1.11,Ideal,J,VS1,61.3,55,5012,6.65,6.75,4.11
1.26,Premium,J,VS2,62.5,58,5015,6.9,6.92,4.32
1.26,Premium,J,VS2,62.1,58,5015,6.9,6.95,4.3
1.2,Very Good,J,VS1,59.1,61,5016,6.94,7,4.12
1.27,Ideal,J,SI2,61.2,56,5021,6.99,6.95,4.27
1.24,Premium,J,VS2,61.4,59,5026,6.91,6.83,4.22
1.54,Premium,J,SI1,61.1,58,5028,7.48,7.41,4.55
1.21,Good,J,VVS2,63.7,56,5028,6.71,6.67,4.26
1.22,Very Good,J,SI1,62.2,59,5029,6.77,6.8,4.22
1.23,Ideal,J,VS2,61.5,57,5030,6.85,6.9,4.23
1.09,Ideal,J,SI2,62,55,5034,6.58,6.64,4.1
1.26,Premium,J,SI2,62.7,58,5038,6.95,6.9,4.34
1.2,Ideal,J,VS1,61.8,55,5040,6.81,6.76,4.19
1.22,Premium,J,SI1,61.9,58,5042,6.87,6.84,4.24
1.24,Very Good,J,SI1,61.6,60,5045,6.89,6.95,4.26
1.3,Very Good,J,SI2,61.1,61,5047,6.95,7,4.26
2,Premium,J,I1,61.5,59,5051,8.11,8.06,4.97
1.11,Ideal,J,VS2,61.7,54,5051,6.64,6.69,4.11
1.2,Good,J,VS2,63.7,56,5053,6.67,6.62,4.23
1.2,Premium,J,VS2,62.6,57,5053,6.8,6.72,4.23
1.22,Very Good,J,VS1,59,63,5056,7.05,7.02,4.15
1.37,Very Good,J,SI2,60.7,60,5063,7.07,7.19,4.33
1.01,Very Good,J,VVS2,63.7,57,5067,6.31,6.35,4.03
1.25,Ideal,J,VS2,62.6,54,5067,6.94,6.9,4.33
1.29,Very Good,J,VS2,61.3,60,5068,6.96,6.98,4.27
0.4,Very Good,J,VS2,62.5,60,596,4.67,4.71,2.93
0.4,Very Good,J,VS2,60.9,62,596,4.73,4.76,2.89
1.2,Ideal,J,SI1,61.9,57,5071,6.8,6.87,4.23
1.25,Premium,J,SI1,62,58,5073,6.88,6.9,4.27
1.26,Premium,J,SI1,61.8,58,5080,6.91,6.88,4.26
1.2,Very Good,J,SI1,62.5,58,5082,6.74,6.79,4.23
1.2,Very Good,J,SI1,61.8,57.7,5083,6.78,6.91,4.23
1.83,Fair,J,I1,70,58,5083,7.34,7.28,5.12
1.23,Ideal,J,SI2,63.2,58,5083,6.82,6.74,4.29
1.21,Good,J,VS2,61,64,5096,6.89,6.79,4.17
1.21,Premium,J,VS2,61.9,59,5096,6.84,6.77,4.21
1.31,Very Good,J,SI2,61.8,59,5100,6.96,7.02,4.32
1.26,Premium,J,VS2,62.5,58,5107,6.92,6.9,4.32
1.2,Premium,J,VS1,59.1,61,5107,7,6.94,4.12
1.5,Good,J,SI2,63.7,58,5107,7.19,7.13,4.56
1.25,Good,J,SI1,63.6,57,5110,6.86,6.81,4.35
1.26,Premium,J,SI1,61.7,58,5114,6.91,6.99,4.29
1.27,Premium,J,SI1,61.8,58,5121,6.97,6.91,4.29
1.16,Ideal,J,SI1,61.8,55,5124,6.75,6.78,4.18
1.3,Good,J,SI2,62.9,56,5124,6.9,6.94,4.35
1.15,Ideal,J,VS2,60.7,55,5125,6.77,6.83,4.13
1.24,Ideal,J,SI1,61.9,56,5125,6.95,6.88,4.28
1.24,Premium,J,VS2,62,58,5128,6.87,6.91,4.27
1.21,Very Good,J,VS2,62.2,59,5136,6.79,6.84,4.24
1.2,Very Good,J,VS2,59.9,60,5140,6.98,6.95,4.17
1.3,Premium,J,SI2,61.1,61,5140,7,6.95,4.26
1.5,Very Good,J,I1,63.3,58,5141,7.27,7.23,4.59
1.2,Very Good,J,SI1,61.2,55,5142,6.84,6.88,4.2
1.15,Ideal,J,VS1,61.5,55,5152,6.81,6.76,4.17
1.25,Premium,J,VS1,60.9,59,5156,6.9,6.92,4.21
1.37,Premium,J,SI2,60.7,60,5156,7.19,7.07,4.33
1.62,Premium,J,SI2,61.8,59,5157,7.48,7.44,4.61
1.23,Ideal,J,SI2,62.4,58,5158,6.79,6.86,4.26
1.22,Very Good,J,VS2,60.8,56,5160,6.95,6.91,4.21
1.25,Premium,J,SI1,62,58,5166,6.9,6.88,4.27
1.25,Premium,J,VS2,62,59,5170,6.87,6.9,4.27
1.26,Premium,J,VS2,62,60,5173,7,6.86,4.3
1.14,Ideal,J,SI1,61.5,56,5174,6.7,6.74,4.13
1.3,Good,J,VS2,63.6,59,5175,6.87,6.9,4.38
1.3,Premium,J,SI1,61.5,58,5176,7.02,6.97,4.3
1.23,Ideal,J,SI1,61.3,54,5181,6.92,6.97,4.26
1.69,Very Good,J,I1,60.2,61,5182,7.7,7.79,4.66
1.18,Ideal,J,VS1,61.4,56,5182,6.79,6.82,4.18
1.18,Ideal,J,VS1,61.7,56,5182,6.79,6.82,4.2
1.22,Ideal,J,SI1,62.3,55,5192,6.91,6.83,4.28
2.06,Premium,J,I1,61.2,58,5203,8.1,8.07,4.95
1.26,Premium,J,SI1,61.7,58,5207,6.99,6.91,4.29
1.23,Premium,J,VS1,60.1,60,5209,6.9,6.95,4.16
1.29,Very Good,J,SI1,61.2,58,5209,6.97,7.02,4.28
1.21,Very Good,J,VS2,61.5,58,5211,6.85,6.9,4.23
1.26,Good,J,VS2,63.2,57.3,5211,6.81,6.86,4.32
1.36,Very Good,J,SI2,62.6,58,5215,7,7.12,4.42
1.23,Very Good,J,VS2,62.9,58,5217,6.75,6.83,4.27
1.23,Ideal,J,VS2,61.5,57,5217,6.9,6.95,4.26
1.27,Very Good,J,SI1,60.9,59,5224,6.96,7.04,4.26
1.2,Very Good,J,VS1,62.9,60,5226,6.64,6.69,4.19
1.24,Very Good,J,SI1,60,59,5231,6.99,7.04,4.21
0.36,Ideal,J,SI1,61.6,56,597,4.61,4.58,2.83
0.4,Ideal,J,VS2,62.3,55,598,4.72,4.75,2.95
1.21,Ideal,J,SI1,60.4,54,5232,6.86,6.89,4.15
1.2,Very Good,J,VS2,58.7,60,5234,6.93,6.96,4.08
1.29,Ideal,J,SI1,61.6,57,5237,7,7.06,4.33
1.72,Fair,J,I1,68.5,59,5240,7.31,7.24,4.98
1.04,Ideal,J,VVS2,61.1,58,5242,6.49,6.57,3.99
1.3,Good,J,SI1,64,58,5242,6.91,6.84,4.4
1.17,Ideal,J,VS1,62.5,57,5242,6.68,6.63,4.16
1.33,Good,J,VS2,57.4,62,5251,7.3,7.23,4.17
1.25,Ideal,J,SI1,62.4,57,5252,6.86,6.92,4.3
1.25,Ideal,J,SI1,62.1,58,5252,6.86,6.89,4.27
1.2,Very Good,J,VS1,63.6,59,5257,6.67,6.72,4.26
1.25,Premium,J,VS2,62,59,5264,6.9,6.87,4.27
1.24,Premium,J,VS2,61.8,57.6,5265,6.84,6.88,4.24
1.21,Premium,J,SI1,62.2,57,5266,6.84,6.76,4.23
1.21,Very Good,J,VS1,60.9,60,5267,6.87,6.9,4.19
1.5,Fair,J,SI2,65.5,60,5268,7.07,7.03,4.62
1.5,Premium,J,SI2,62.6,56,5268,7.24,7.11,4.51
1.3,Good,J,VS2,63.6,59,5269,6.9,6.87,4.38
1.34,Ideal,J,SI2,62.5,57,5273,7,7.08,4.4
1.21,Ideal,J,VS2,62.6,54.2,5275,6.79,6.81,4.26
1.69,Premium,J,I1,60.2,61,5277,7.79,7.7,4.66
1.07,Ideal,J,SI1,61.5,55,5281,6.58,6.62,4.06
1.37,Premium,J,SI2,61.9,59,5284,7.1,7.05,4.38
1.27,Ideal,J,VS2,61.8,54,5285,6.95,6.98,4.31
1.23,Good,J,VS2,63.6,57,5290,6.74,6.79,4.3
1.28,Premium,J,SI1,61.9,56,5290,7.13,7,4.37
1.22,Ideal,J,VS2,62.1,58,5297,6.82,6.84,4.24
1.25,Premium,J,VS2,62.2,59,5299,6.86,6.88,4.27
1.26,Ideal,J,SI1,62,56,5301,6.9,6.93,4.29
1.23,Premium,J,VS1,60.1,60,5304,6.95,6.9,4.16
1.26,Ideal,J,VS2,63.2,57,5306,6.86,6.81,4.32
1.36,Premium,J,SI2,62.6,58,5310,7.12,7,4.42
0.4,Ideal,J,VS2,62.6,57,599,4.68,4.71,2.94
0.4,Ideal,J,VS2,62.2,54,599,4.75,4.8,2.97
