carat,cut,color,clarity,depth,table,price,x,y,z
1.11,Very Good,G,SI2,58.5,61,4816,6.74,6.8,3.96
1,Premium,G,SI1,60.8,58,4816,6.48,6.45,3.93
1,Good,G,SI1,63.9,60,4824,6.27,6.22,3.99
1,Ideal,G,SI1,62.7,56,4824,6.39,6.36,4
1,Very Good,G,SI1,59.3,63,4827,6.48,6.44,3.83
1.2,Good,G,SI1,63.5,60,4828,6.68,6.74,4.26
0.93,Premium,G,VS2,62.2,59,4834,6.21,6.26,3.88
1.11,Very Good,G,VS2,63.4,56,4834,6.62,6.54,4.18
1.15,Ideal,G,SI2,62.3,56,4838,6.67,6.75,4.18
1,Fair,G,VS2,66.1,61,4838,6.08,5.99,3.99
1,Good,G,VS2,56.7,62,4838,6.64,6.59,3.75
1,Very Good,G,SI1,62.6,59,4844,6.29,6.33,3.95
0.82,Very Good,G,IF,61.9,57,4844,5.96,6,3.7
1.2,Good,G,SI2,63.1,57,4847,6.73,6.77,4.26
1.11,Very Good,G,SI2,63.2,56,4848,6.61,6.56,4.16
0.91,Very Good,G,VVS2,63.4,58,4849,6.1,6.14,3.88
1.64,Fair,G,I1,64.5,60,4849,7.44,7.35,4.76
0.31,Premium,G,SI1,60.4,58,593,4.42,4.39,2.66
0.31,Premium,G,SI1,60.7,60,593,4.36,4.34,2.64
1.12,Very Good,G,SI2,60.2,59,4852,6.7,6.85,4.08
1.01,Premium,G,VS1,59.5,60,4853,6.49,6.48,3.86
1.02,Premium,G,SI1,60.7,60,4855,6.51,6.48,3.94
1.05,Premium,G,SI1,62.1,60,4857,6.48,6.44,4.01
1,Good,G,SI1,61.9,61,4859,6.36,6.4,3.95
0.91,Ideal,G,VS1,62.3,55,4860,6.17,6.22,3.86
0.91,Fair,G,VS2,64.9,54,4860,6.04,6.08,3.93
1.07,Very Good,G,SI1,60.5,62,4861,6.6,6.69,4.02
1.07,Good,G,SI1,63.1,59,4861,6.45,6.49,4.08
1.15,Premium,G,SI2,62.5,55,4861,6.72,6.68,4.19
1.24,Good,G,SI2,63.7,60,4861,6.77,6.7,4.3
1,Ideal,G,SI2,62.3,56,4861,6.46,6.44,3.96
0.99,Very Good,G,SI1,62.8,56,4863,6.34,6.36,3.99
1.15,Premium,G,SI1,62,58,4863,6.77,6.68,4.17
1.31,Good,G,SI2,63.8,56,4864,7.03,6.89,4.44
1.01,Fair,G,VS1,66.8,61,4864,6.15,6.06,4.08
1,Ideal,G,SI1,62.4,56,4867,6.34,6.41,3.98
1.01,Ideal,G,SI1,60.7,58,4868,6.55,6.52,3.97
0.9,Ideal,G,SI1,61.9,57,4871,6.16,6.19,3.82
0.9,Very Good,G,VS1,61.7,60,4872,6.11,6.2,3.8
1.01,Premium,G,SI1,62.6,59,4872,6.38,6.3,3.97
1.03,Ideal,G,SI2,61.8,55,4873,6.5,6.52,4.02
1.14,Very Good,G,SI2,62.4,60,4875,6.6,6.67,4.14
1.01,Premium,G,SI1,59.9,56,4875,6.6,6.45,3.91
1.15,Ideal,G,SI2,62.4,56,4877,6.7,6.74,4.19
0.93,Very Good,G,VS1,62.1,59,4879,6.16,6.21,3.84
1.16,Ideal,G,SI2,61.9,56,4880,6.73,6.77,4.18
1.02,Ideal,G,SI1,60.5,59,4882,6.55,6.51,3.95
1,Good,G,SI1,64.4,54,4882,6.29,6.32,4.06
1.11,Premium,G,SI2,60.7,56,4882,6.73,6.68,4.07
1.14,Premium,G,SI2,60.4,59,4884,6.8,6.78,4.1
0.9,Ideal,G,VS2,60.8,57,4884,6.26,6.17,3.78
1.21,Very Good,G,SI2,58.9,61,4887,6.91,6.98,4.09
1.01,Fair,G,VS2,64.9,56,4887,6.27,6.21,4.05
1.01,Fair,G,VS2,64.4,58,4887,6.25,6.18,4
1.01,Very Good,G,SI1,63,57,4890,6.28,6.35,3.98
1.02,Ideal,G,SI2,61,57,4890,6.51,6.58,3.99
1,Fair,G,VS1,63.1,68,4892,6.32,6.17,3.94
0.96,Very Good,G,VS1,60.5,63,4892,6.32,6.28,3.81
0.87,Ideal,G,VS2,61.8,56,4899,6.11,6.13,3.78
1.03,Ideal,G,SI1,60.9,57,4900,6.54,6.5,3.97
1.03,Premium,G,SI1,61.6,59,4900,6.53,6.5,4.01
1.03,Ideal,G,SI1,61.6,57,4900,6.53,6.46,4
1.03,Premium,G,SI1,58.2,59,4900,6.7,6.64,3.88
1.03,Very Good,G,SI1,63.1,58,4903,6.41,6.37,4.03
1.06,Premium,G,SI1,59.6,58,4903,6.73,6.67,3.99
1.08,Very Good,G,SI1,60.6,58,4906,6.58,6.73,4.03
0.91,Very Good,G,VVS2,62.1,60,4913,6.14,6.19,3.83
0.9,Good,G,VVS2,63.6,58,4914,6.11,6.1,3.88
1.01,Premium,G,SI1,61.5,59,4916,6.43,6.48,3.97
1.01,Very Good,G,SI1,62.6,59,4916,6.38,6.3,3.97
1.01,Very Good,G,SI1,60.6,57,4916,6.49,6.52,3.94
1.24,Ideal,G,SI1,62.7,56,4916,6.89,6.85,4.31
1.23,Premium,G,SI2,62.1,58,4918,6.85,6.8,4.24
1,Very Good,G,SI1,61.4,57,4919,6.45,6.42,3.95
0.33,Ideal,G,SI2,60.2,57,594,4.5,4.47,2.7
0.31,Ideal,G,VS1,61.6,55,596,4.37,4.4,2.7
0.34,Very Good,G,VS2,62.9,55,596,4.45,4.52,2.82
0.91,Very Good,G,SI1,62.8,56,4922,6.16,6.2,3.88
0.91,Ideal,G,SI1,62,56,4922,6.19,6.22,3.85
0.91,Ideal,G,SI1,60.8,58,4922,6.21,6.29,3.8
1.15,Ideal,G,SI2,62.3,56,4927,6.75,6.67,4.18
1.03,Ideal,G,SI2,62.3,59,4928,6.44,6.46,4.02
1.03,Ideal,G,SI1,61.9,56,4928,6.46,6.5,4.01
1,Fair,G,VVS2,65.5,54,4928,6.3,6.22,4.1
0.9,Ideal,G,VS1,61.8,56,4931,6.19,6.24,3.84
1.14,Very Good,G,SI2,59.5,59,4935,6.79,6.85,4.06
1.27,Ideal,G,SI2,58.8,56,4936,7.16,7.06,4.18
1.29,Very Good,G,SI2,63.3,61,4937,6.84,6.8,4.32
1.04,Premium,G,SI1,62.6,55,4948,6.49,6.42,4.04
1.07,Very Good,G,SI1,63.1,59,4949,6.49,6.45,4.08
1.07,Premium,G,SI1,60.5,62,4949,6.69,6.6,4.02
1.34,Premium,G,SI2,60.1,61,4953,7.11,7.06,4.26
1.12,Ideal,G,SI2,62.2,55,4955,6.68,6.64,4.14
1,Ideal,G,SI1,62,57,4956,6.39,6.32,3.94
1,Ideal,G,SI1,61.6,55,4956,6.51,6.41,3.98
1,Ideal,G,SI1,62.4,56,4956,6.41,6.34,3.98
1,Ideal,G,SI1,62.2,57,4956,6.45,6.38,3.99
1,Premium,G,SI1,63,59,4956,6.44,6.32,4.02
0.83,Ideal,G,VVS1,61.9,56,4963,6.03,6.05,3.74
1.02,Good,G,SI1,63.6,58,4964,6.34,6.39,4.05
1.02,Very Good,G,SI1,62.8,57,4964,6.35,6.38,4
1.55,Good,G,I1,63.6,58,4965,7.34,7.29,4.65
1.26,Fair,G,SI2,53.2,61,4966,7.44,7.36,3.94
1.16,Premium,G,SI2,62.6,58,4969,6.72,6.66,4.19
1.16,Ideal,G,SI2,61.9,56,4969,6.77,6.73,4.18
1.16,Premium,G,SI2,62.5,58,4969,6.72,6.68,4.19
1.09,Ideal,G,SI1,62.2,56,4970,6.6,6.55,4.09
1.04,Ideal,G,SI2,61.9,58,4973,6.47,6.51,4.02
1.05,Premium,G,SI1,60.3,57,4974,6.64,6.59,3.99
1.21,Premium,G,SI2,58.9,61,4976,6.98,6.91,4.09
1.15,Premium,G,SI2,62.2,60,4985,6.69,6.66,4.15
1.06,Ideal,G,SI2,62.1,58,4987,6.49,6.53,4.04
1.02,Ideal,G,SI1,62.2,57,4988,6.43,6.49,4.02
1.18,Premium,G,SI2,60.5,60,4988,6.88,6.81,4.14
0.83,Ideal,G,VS1,62.1,55,4989,6.02,6.05,3.75
1.12,Ideal,G,SI2,61.3,55,4990,6.74,6.7,4.12
1.25,Premium,G,SI2,62.8,57,4991,6.86,6.78,4.28
1.1,Very Good,G,SI1,62.3,58,4997,6.55,6.61,4.1
1.1,Very Good,G,SI1,59.4,58,4997,6.72,6.79,4.01
1.1,Good,G,SI1,63.4,57,4997,6.52,6.55,4.14
1,Very Good,G,SI1,59.6,60,4997,6.43,6.49,3.85
1,Ideal,G,SI1,61.9,56,4997,6.37,6.45,3.97
0.4,Very Good,G,SI2,61.9,61,596,4.69,4.74,2.92
0.34,Ideal,G,VS2,61.5,55,596,4.47,4.5,2.76
0.4,Good,G,SI2,63.1,59,596,4.65,4.7,2.95
0.34,Premium,G,VS2,60.2,58,596,4.51,4.56,2.73
0.34,Premium,G,VS2,60.3,58,596,4.49,4.53,2.72
0.34,Premium,G,VS2,60.3,59,596,4.49,4.53,2.72
0.34,Ideal,G,VS2,62.2,53,596,4.46,4.51,2.79
0.34,Very Good,G,VS2,61.2,62,596,4.44,4.48,2.73
0.34,Ideal,G,VS2,61.5,56,596,4.47,4.5,2.76
0.34,Premium,G,VS2,61.2,59,596,4.43,4.49,2.73
0.34,Ideal,G,VS2,62.5,57,596,4.46,4.5,2.8
1.11,Very Good,G,SI1,60.3,60,5000,6.62,6.67,4.01
0.9,Good,G,VVS2,63.6,58,5001,6.1,6.11,3.88
1,Good,G,VS2,64.1,58,5002,6.22,6.32,4.02
1,Good,G,VS2,63.6,58,5002,6.26,6.35,4.01
1.01,Premium,G,SI1,61.5,59,5006,6.48,6.43,3.97
1.01,Premium,G,SI1,60.6,57,5006,6.52,6.49,3.94
1.01,Premium,G,SI1,61.3,59,5006,6.48,6.44,3.96
1.01,Premium,G,SI1,62.6,60,5006,6.36,6.29,3.96
1.01,Ideal,G,SI1,62.3,56,5006,6.42,6.38,3.99
1.01,Premium,G,SI1,62.2,58,5006,6.42,6.4,3.99
1.15,Ideal,G,VS2,62.2,54,5008,6.74,6.65,4.17
1.17,Ideal,G,SI2,62,55,5012,6.81,6.74,4.2
1.02,Ideal,G,SI1,62.4,55,5016,6.43,6.48,4.03
1.04,Premium,G,SI1,60.9,59,5017,6.57,6.53,3.99
1.12,Ideal,G,SI2,61.5,57,5018,6.74,6.68,4.13
1.05,Very Good,G,SI1,59.7,58,5019,6.6,6.66,3.96
1.01,Good,G,SI1,63.7,60,5021,6.28,6.32,4.01
1.01,Good,G,SI1,63.2,59,5021,6.32,6.36,4.01
1.09,Ideal,G,SI1,62.2,56,5022,6.6,6.55,4.09
0.91,Ideal,G,VS2,61.4,57,5023,6.23,6.28,3.84
1.03,Very Good,G,SI1,62.6,56,5024,6.41,6.44,4.02
1.17,Very Good,G,SI1,63.3,61,5025,6.65,6.59,4.19
1.01,Premium,G,SI1,59.6,58,5034,6.61,6.54,3.92
1.03,Ideal,G,SI1,60.9,57,5037,6.54,6.5,3.97
1.23,Very Good,G,SI2,60.8,59,5037,6.88,6.97,4.21
1.03,Premium,G,SI1,61.9,56,5037,6.54,6.48,4.03
1.23,Premium,G,SI1,62.5,62,5039,6.87,6.78,4.27
1.06,Premium,G,SI1,61.9,55,5043,6.61,6.54,4.07
1.04,Ideal,G,SI2,62.4,54,5044,6.49,6.53,4.06
1.02,Ideal,G,SI1,62.2,56,5044,6.46,6.44,4.01
1.02,Ideal,G,SI1,60.6,59,5044,6.55,6.52,3.96
1.08,Premium,G,SI1,59.4,60,5044,6.7,6.63,3.96
1.2,Good,G,SI2,63.6,54,5049,6.71,6.75,4.28
1.01,Very Good,G,SI1,62.8,56,5049,6.35,6.43,4.01
1.01,Ideal,G,SI1,60.6,59,5049,6.45,6.49,3.92
1.01,Good,G,VS2,60.2,65,5050,6.55,6.48,3.92
1.01,Very Good,G,SI1,63.4,58,5051,6.29,6.4,4.02
1.01,Good,G,SI1,58.4,61,5051,6.51,6.61,3.83
1.02,Good,G,SI1,63.6,58,5055,6.39,6.34,4.05
1.02,Ideal,G,SI1,62.8,57,5055,6.38,6.35,4
1.08,Ideal,G,SI2,61.3,57,5057,6.55,6.64,4.04
1.11,Ideal,G,SI1,62.6,57,5061,6.64,6.59,4.14
1.13,Ideal,G,SI2,61.1,54,5062,6.77,6.74,4.13
0.34,Premium,G,VS2,61.3,58,596,4.51,4.53,2.77
0.34,Premium,G,VS2,61.1,60,596,4.51,4.53,2.76
0.34,Ideal,G,VS2,61.3,55,596,4.49,4.51,2.76
0.34,Premium,G,VS2,61,58,596,4.46,4.49,2.73
0.34,Ideal,G,VS2,61.5,57,596,4.47,4.51,2.76
0.34,Premium,G,VS2,61.2,58,596,4.46,4.5,2.74
0.34,Premium,G,VS2,62,59,596,4.43,4.47,2.76
0.34,Ideal,G,VS2,61.8,56,596,4.48,4.52,2.78
0.34,Ideal,G,VS2,62,55,596,4.46,4.48,2.77
0.34,Premium,G,VS2,62.4,59,596,4.41,4.47,2.77
0.34,Ideal,G,VS2,62,56,596,4.47,4.5,2.78
0.34,Ideal,G,VS2,62.2,57,596,4.44,4.47,2.77
0.34,Ideal,G,VS2,61.1,55,596,4.52,4.55,2.77
0.34,Good,G,VS2,63.1,57,596,4.43,4.47,2.81
0.34,Ideal,G,VS2,61.4,57,596,4.48,4.51,2.76
0.34,Ideal,G,VS2,61.7,56,596,4.48,4.53,2.78
0.34,Ideal,G,VS2,61.9,55,596,4.49,4.53,2.79
1,Good,G,VS2,62.7,58,5068,6.24,6.33,3.94
1.04,Very Good,G,SI1,61.8,59,5070,6.49,6.55,4.03
1.16,Ideal,G,SI2,61.6,55,5078,6.78,6.8,4.18
0.9,Ideal,G,VS1,62.5,57,5080,6.18,6.13,3.84
1.02,Ideal,G,SI1,62.2,56,5082,6.44,6.46,4.01
1.04,Premium,G,SI1,61.4,57,5086,6.56,6.5,4.01
1.12,Very Good,G,SI1,62.5,58,5088,6.6,6.64,4.14
1.12,Very Good,G,SI1,59.5,62,5088,6.76,6.81,4.04
1.1,Premium,G,SI1,62.3,58,5088,6.61,6.55,4.1
1,Premium,G,SI1,59.6,60,5088,6.49,6.43,3.85
1,Ideal,G,SI1,61.9,56,5088,6.45,6.37,3.97
1.01,Premium,G,SI1,60.8,60,5090,6.47,6.39,3.91
1.07,Premium,G,SI1,63,55,5091,6.55,6.47,4.1
1.07,Premium,G,SI1,61,58,5091,6.66,6.59,4.04
1,Ideal,G,SI1,63,55,5096,6.42,6.41,4.04
1.09,Premium,G,VS2,62.1,57,5098,6.6,6.55,4.08
0.9,Very Good,G,VVS2,59.8,60,5102,6.23,6.28,3.74
1.03,Premium,G,SI1,60.5,60,5105,6.52,6.48,3.93
1.34,Fair,G,SI2,64.7,55,5106,7.03,6.97,4.53
1.01,Ideal,G,SI1,62.9,56,5107,6.39,6.43,4.03
0.95,Very Good,G,VS1,61.7,58,5111,6.26,6.34,3.89
1.03,Ideal,G,SI1,60.1,59,5111,6.6,6.57,3.96
1.06,Premium,G,SI1,62.2,57,5113,6.53,6.47,4.04
1.01,Good,G,SI1,63.7,60,5113,6.32,6.28,4.01
1.01,Very Good,G,SI1,63.2,59,5113,6.36,6.32,4.01
1.06,Premium,G,SI1,61.5,59,5113,6.57,6.53,4.03
1.2,Very Good,G,SI2,62.6,60,5116,6.68,6.74,4.2
1.2,Very Good,G,SI2,59.7,59,5116,6.89,6.94,4.13
1.01,Very Good,G,VS2,62.8,58,5119,6.35,6.42,4.01
0.93,Ideal,G,SI1,60.1,57,5126,6.33,6.41,3.83
1.05,Ideal,G,SI2,62.7,57,5127,6.45,6.51,4.06
1.11,Ideal,G,SI1,62,57,5127,6.69,6.61,4.12
1.01,Premium,G,VS2,61.2,59,5131,6.43,6.37,3.92
0.9,Very Good,G,VS1,61.4,57,5135,6.2,6.24,3.82
1.01,Premium,G,SI1,62.3,59,5139,6.38,6.3,3.95
1.14,Premium,G,SI2,60.9,56,5139,6.8,6.73,4.12
1.2,Good,G,SI2,63.6,54,5141,6.75,6.71,4.28
1.01,Ideal,G,SI1,61.8,55,5141,6.46,6.43,3.98
1.03,Ideal,G,SI1,60.3,58,5143,6.57,6.62,3.98
1.03,Ideal,G,SI1,61.1,57,5147,6.54,6.58,4.01
1,Good,G,VS2,63.8,59,5148,6.26,6.34,4.02
0.9,Very Good,G,VS1,61.5,56,5148,6.2,6.23,3.82
1,Premium,G,SI1,60.5,61,5152,6.51,6.45,3.92
0.34,Ideal,G,VS2,62.2,55,596,4.47,4.5,2.79
0.34,Ideal,G,VS2,61,57,596,4.48,4.5,2.74
0.34,Premium,G,VS2,61.8,58,596,4.47,4.5,2.77
0.34,Ideal,G,VS2,62.1,57,596,4.46,4.5,2.78
0.34,Premium,G,VS2,61.6,60,596,4.47,4.49,2.76
0.34,Ideal,G,VS2,62.7,55,596,4.48,4.49,2.81
0.34,Premium,G,VS2,60.2,58,596,4.52,4.55,2.73
0.4,Good,G,SI2,63.2,56,596,4.7,4.73,2.98
0.34,Ideal,G,VS2,62.1,55,596,4.46,4.49,2.78
0.4,Good,G,SI2,63.4,59,596,4.64,4.66,2.95
0.34,Ideal,G,VS2,62,54,596,4.47,4.5,2.78
0.34,Premium,G,VS2,61.6,58,596,4.45,4.51,2.76
0.34,Very Good,G,VS2,60.3,54,596,4.53,4.56,2.74
1,Premium,G,SI1,61.9,62,5154,6.22,6.18,3.84
1.2,Premium,G,SI1,62.2,58,5154,6.8,6.7,4.2
1.06,Ideal,G,SI1,62,56,5159,6.52,6.55,4.05
1,Fair,G,VS2,64.5,58,5161,6.26,6.2,4.02
1.06,Very Good,G,SI1,63.4,58,5163,6.44,6.47,4.09
1.13,Ideal,G,SI2,62.9,54,5164,6.72,6.67,4.21
1.01,Ideal,G,SI1,62.2,55,5166,6.44,6.46,4.01
0.91,Premium,G,VVS2,61.8,58,5167,6.24,6.16,3.83
1.35,Premium,G,SI2,60.5,60,5167,7.16,7.11,4.32
1.02,Premium,G,SI1,61.7,58,5169,6.47,6.37,3.96
1.3,Ideal,G,SI2,61.9,57,5169,7.01,6.95,4.32
1.16,Ideal,G,SI2,61.6,55,5171,6.8,6.78,4.18
1.07,Premium,G,VS2,59.8,58,5177,6.67,6.63,3.98
1.12,Premium,G,SI1,59.5,62,5181,6.81,6.76,4.04
0.92,Very Good,G,VVS2,62.3,57,5183,6.19,6.27,3.88
1.2,Very Good,G,SI2,62.1,56,5183,6.79,6.87,4.24
1.06,Premium,G,SI1,62.7,56,5183,6.55,6.46,4.08
1.21,Premium,G,SI2,59.1,55,5184,7.04,6.98,4.14
1.18,Premium,G,SI2,61.4,58,5190,6.82,6.77,4.17
1.18,Premium,G,SI2,62.5,54,5190,6.81,6.78,4.25
1.01,Very Good,G,SI1,63.7,60,5192,6.31,6.35,4.03
1.05,Ideal,G,SI1,61.8,56,5192,6.5,6.54,4.03
1.05,Very Good,G,SI1,61.6,57,5197,6.51,6.54,4.02
1.01,Good,G,VS2,63.1,55,5199,6.36,6.38,4.02
1.05,Ideal,G,SI1,59.7,56,5204,6.67,6.64,3.97
1.01,Ideal,G,SI1,60.8,56,5204,6.53,6.49,3.96
1.01,Premium,G,SI1,60,58,5204,6.54,6.5,3.91
1.16,Ideal,G,SI2,61.5,54,5206,6.75,6.78,4.16
1.04,Premium,G,SI1,62.7,59,5223,6.47,6.41,4.04
1.15,Ideal,G,SI1,61.7,56,5224,6.72,6.76,4.16
1.21,Ideal,G,SI2,62.1,57,5226,6.8,6.85,4.24
1.1,Ideal,G,SI1,62.3,56,5226,6.64,6.58,4.12
1.22,Premium,G,SI2,61.6,62,5226,6.79,6.75,4.17
1.02,Premium,G,SI1,58.9,59,5226,6.59,6.55,3.87
1,Very Good,G,VS2,62.8,57,5227,6.33,6.37,3.99
1.01,Very Good,G,SI1,62.7,58,5231,6.35,6.4,4
1.11,Ideal,G,SI2,60.7,59,5231,6.72,6.76,4.09
0.39,Very Good,G,SI2,63.2,57,597,4.65,4.57,2.92
0.3,Very Good,G,VVS2,60.4,59,598,4.33,4.35,2.62
0.33,Ideal,G,VS2,61.3,57,598,4.45,4.49,2.74
1.01,Premium,G,SI1,60.2,59,5232,6.54,6.49,3.92
1.07,Ideal,G,SI1,62.1,57,5232,6.59,6.52,4.07
1.12,Premium,G,SI1,60.1,58,5233,6.78,6.83,4.09
1.03,Ideal,G,SI1,61.1,57,5241,6.58,6.54,4.01
1.03,Ideal,G,SI1,61.7,56,5241,6.5,6.47,4
1,Premium,G,VS2,62.3,58,5242,6.35,6.29,3.94
1,Good,G,VS2,63.8,58,5242,6.37,6.29,4.04
1,Premium,G,VS2,62.1,58,5242,6.43,6.39,3.98
1,Good,G,VS2,58.6,65,5242,6.61,6.53,3.85
1,Premium,G,VS2,60.8,58,5242,6.44,6.4,3.9
0.9,Ideal,G,VVS2,61.9,56,5242,6.22,6.15,3.83
1,Premium,G,VS1,61.9,60,5242,6.39,6.31,3.93
0.92,Ideal,G,VS1,62,57,5243,6.24,6.28,3.88
1.34,Very Good,G,SI2,63.2,57,5245,6.98,6.95,4.4
1.03,Premium,G,SI1,58.4,58,5249,6.66,6.62,3.88
1.02,Premium,G,VS2,61.5,59,5250,6.4,6.45,3.95
1.2,Premium,G,SI2,59.9,59,5250,6.92,6.98,4.16
1.2,Very Good,G,SI2,62.5,57,5250,6.73,6.84,4.24
1.06,Ideal,G,SI1,62,56,5253,6.55,6.52,4.05
1.02,Premium,G,SI1,61.1,58,5255,6.52,6.48,3.97
1.08,Ideal,G,SI1,61.8,56,5256,6.55,6.58,4.06
0.91,Premium,G,VVS2,61.8,58,5259,6.16,6.24,3.83
1.25,Ideal,G,SI2,61.6,57,5259,6.91,6.98,4.28
1.14,Premium,G,SI1,63,59,5273,6.68,6.62,4.19
1.01,Premium,G,SI1,62.9,61,5273,6.35,6.33,3.99
1.01,Ideal,G,SI1,61.6,57,5273,6.4,6.32,3.92
1.01,Good,G,SI1,59.8,61,5277,6.45,6.49,3.87
1.2,Premium,G,SI2,59.2,60,5278,6.92,6.9,4.09
1.01,Good,G,VS2,63.8,57,5279,6.27,6.34,4.02
1.13,Very Good,G,SI1,60.9,60,5280,6.67,6.76,4.09
1.11,Premium,G,SI1,60.1,60,5281,6.73,6.68,4.03
1.01,Premium,G,VS2,60.9,55,5288,6.5,6.48,3.95
1.02,Very Good,G,SI1,61.3,56,5291,6.43,6.53,3.97
1,Premium,G,SI1,62.2,58,5292,6.45,6.37,3.99
1,Premium,G,SI1,62.7,59,5292,6.36,6.31,3.97
1.01,Very Good,G,VS2,63.1,55,5294,6.38,6.36,4.02
1.01,Fair,G,VS2,68.9,60,5294,6.06,6.02,4.17
1.01,Ideal,G,VS1,61.3,56,5294,6.49,6.44,3.96
1.01,Very Good,G,VS1,63.1,59,5294,6.32,6.23,3.96
1.22,Ideal,G,SI2,62.3,57,5296,6.85,6.8,4.25
1.11,Ideal,G,SI2,61.7,57,5299,6.65,6.69,4.12
1.16,Ideal,G,SI2,61.5,54,5301,6.78,6.75,4.16
1.07,Ideal,G,SI1,62.2,57,5303,6.59,6.56,4.09
1.09,Very Good,G,SI1,60.2,60,5305,6.66,6.7,4.02
1.21,Very Good,G,SI2,62.7,59,5308,6.66,6.74,4.2
1.2,Good,G,SI2,62.1,60,5310,6.72,6.78,4.19
0.38,Very Good,G,SI1,57.5,60,599,4.83,4.88,2.79
1.04,Ideal,G,SI1,61.9,56,5311,6.46,6.5,4.01
1.33,Premium,G,SI2,59.2,62,5318,7.22,7.16,4.26
1.2,Very Good,G,SI2,62.9,54,5321,6.76,6.79,4.26
1,Premium,G,VS2,60.8,60,5322,6.39,6.33,3.87
1.14,Premium,G,SI1,62.2,58,5326,6.64,6.7,4.15
1.12,Premium,G,SI1,59.8,58,5329,6.79,6.76,4.05
0.9,Ideal,G,VVS2,61.9,56,5335,6.15,6.22,3.83
1.03,Ideal,G,SI1,62.5,57,5337,6.4,6.49,4.03
1.06,Ideal,G,SI1,62,57,5342,6.54,6.5,4.04
1.02,Ideal,G,VS2,62.4,57,5346,6.47,6.36,4
1.02,Premium,G,VS2,61.5,59,5346,6.45,6.4,3.95
1.11,Premium,G,VS2,61,59,5346,6.7,6.67,4.08
1.07,Ideal,G,SI1,61.9,55,5347,6.57,6.62,4.08
1.08,Ideal,G,SI1,61.8,56,5352,6.58,6.55,4.06
1.04,Very Good,G,VS2,61.4,63,5353,6.51,6.55,4.01
1.03,Very Good,G,SI1,59.4,60,5353,6.61,6.66,3.94
1.25,Ideal,G,SI2,61.6,57,5355,6.98,6.91,4.28
1.34,Ideal,G,SI2,62,55,5358,7.06,7.03,4.37
1.12,Very Good,G,SI1,61.1,59,5361,6.69,6.73,4.1
1.1,Ideal,G,SI2,62.1,58,5361,6.61,6.63,4.11
1.05,Ideal,G,SI1,61.9,56,5361,6.51,6.55,4.04
1.05,Ideal,G,SI1,62.3,55,5361,6.47,6.54,4.05
1.21,Very Good,G,SI2,59.3,59,5364,6.97,7,4.14
1.16,Premium,G,SI1,63,58,5366,6.7,6.66,4.21
1.02,Ideal,G,SI1,60.6,57,5367,6.49,6.52,3.94
1.16,Very Good,G,SI1,60.5,60,5372,6.86,6.77,4.12
1.13,Premium,G,SI1,60.9,60,5376,6.76,6.67,4.09
1.15,Premium,G,SI1,63,59,5384,6.68,6.63,4.19
1,Very Good,G,VS2,60,55,5385,6.41,6.52,3.88
1.2,Ideal,G,SI2,62.2,56,5385,6.74,6.84,4.22
1.01,Ideal,G,SI1,61.2,57,5387,6.44,6.5,3.96
0.92,Good,G,VVS2,58.8,57,5390,6.32,6.37,3.73
1.06,Ideal,G,SI1,60.5,57,5393,6.64,6.59,4
0.91,Good,G,SI1,57.7,58,5394,6.33,6.4,3.67
1.11,Ideal,G,SI2,61.7,57,5395,6.69,6.65,4.12
1.02,Ideal,G,SI1,61.5,57,5398,6.54,6.44,3.99
1.09,Premium,G,SI1,60.2,60,5402,6.7,6.66,4.02
1.21,Premium,G,SI2,62.7,59,5405,6.74,6.66,4.2
1.02,Premium,G,VS2,62.7,58,5407,6.44,6.36,4.01
1.1,Ideal,G,SI2,62.5,55,5407,6.61,6.66,4.15
1.11,Ideal,G,SI1,61.9,57,5408,6.63,6.66,4.11
0.29,Ideal,G,VVS2,61.3,56,600,4.23,4.25,2.6
0.31,Ideal,G,VS1,62.3,54,600,4.35,4.38,2.72
0.41,Good,G,I1,63.8,56,600,4.74,4.7,3.01
1.11,Premium,G,SI1,62.7,57,5408,6.62,6.5,4.11
1.11,Premium,G,SI1,62.3,58,5408,6.61,6.52,4.09
1.01,Good,G,VS2,64.4,58,5418,6.23,6.31,4.04
1.46,Premium,G,SI2,62.8,52,5421,7.31,7.27,4.58
1.3,Premium,G,SI2,61.8,57,5421,7.02,6.94,4.32
1.14,Premium,G,SI1,62.7,58,5424,6.68,6.63,4.17
1.02,Ideal,G,SI1,62.1,55,5426,6.46,6.49,4.02
1.11,Ideal,G,SI1,62.6,57,5428,6.64,6.56,4.13
1.21,Premium,G,SI2,60.3,58,5430,6.9,6.96,4.18
1.01,Ideal,G,SI1,63.1,53,5430,6.36,6.42,4.03
1.06,Very Good,G,SI1,61.3,60,5435,6.53,6.55,4.01
1.22,Ideal,G,SI2,62.9,56,5436,6.86,6.78,4.29
1.22,Premium,G,SI2,58.3,61,5436,7,6.92,4.06
1.05,Very Good,G,SI1,60.2,58,5438,6.57,6.61,3.97
1.11,Good,G,SI2,59.7,61,5438,6.72,6.69,4
1.01,Ideal,G,VS2,61.7,57,5439,6.44,6.49,3.99
1.08,Ideal,G,SI1,61.7,56,5439,6.6,6.63,4.08
1.07,Ideal,G,SI1,61.9,55,5444,6.62,6.57,4.08
1.03,Ideal,G,SI1,60.5,55,5445,6.59,6.54,3.97
