carat,cut,color,clarity,depth,table,price,x,y,z
0.9,Good,D,SI1,63.8,57,4178,6.12,6.07,3.89
0.91,Premium,D,SI1,59.3,58,4179,6.38,6.33,3.77
0.9,Premium,D,SI1,61.8,59,4181,6.13,6.11,3.78
0.94,Ideal,D,SI2,62.1,56,4182,6.21,6.25,3.87
0.78,Ideal,D,VS2,62.3,54,4183,5.87,5.91,3.67
0.9,Very Good,D,SI1,63.4,53,4187,6.1,6.17,3.89
0.9,Good,D,SI1,62,62,4187,6.06,6.1,3.77
0.87,Premium,D,SI1,62.1,58,4189,6.08,6.13,3.79
0.86,Very Good,D,VS2,62.8,55,4191,6.07,6.13,3.83
1.04,Good,D,SI2,57.6,63,4191,6.67,6.7,3.85
0.89,Ideal,D,SI2,60.8,56,4192,6.22,6.25,3.79
0.9,Good,D,SI1,63.8,58,4193,6.09,6.13,3.9
0.73,Ideal,D,VS1,61.5,58,4196,5.76,5.79,3.55
0.7,Good,D,VVS1,59.2,59,4198,5.76,5.79,3.42
1.2,Premium,D,SI2,60.2,60,4203,6.94,6.81,4.14
0.84,Very Good,D,SI1,59.9,54,4205,6.2,6.23,3.72
1.01,Fair,D,SI2,65.3,55,4205,6.33,6.19,4.09
0.59,Ideal,D,IF,60.9,57,4208,5.4,5.43,3.3
0.81,Premium,D,VS1,62.3,58,4209,6,5.94,3.72
0.6,Ideal,D,VVS1,62.5,55,4209,5.42,5.4,3.38
0.85,Very Good,D,VS2,61.8,56,4211,6.06,6.08,3.75
1.18,Premium,D,SI2,61.8,58,4211,6.83,6.7,4.19
0.79,Very Good,D,VS1,62.4,60,4213,5.86,5.88,3.66
0.93,Very Good,D,SI2,60.6,59,4214,6.3,6.34,3.83
0.93,Very Good,D,SI2,62.6,57,4214,6.2,6.26,3.9
1.12,Ideal,D,I1,60.6,55,4215,6.76,6.73,4.09
0.56,Ideal,D,IF,62.4,56,4216,5.24,5.28,3.28
1,Good,D,SI2,61.5,63,4218,6.27,6.32,3.87
1,Good,D,SI2,57.8,58,4218,6.55,6.61,3.8
1,Good,D,SI2,63.5,59,4218,6.32,6.35,4.02
0.71,Ideal,D,VVS2,61.6,56,4222,5.69,5.77,3.53
0.76,Ideal,D,VVS2,62.3,57,4223,5.84,5.87,3.65
0.91,Premium,D,SI1,62.8,57,4228,6.17,6.12,3.86
0.76,Ideal,D,VS1,61.3,57,4229,5.87,5.9,3.61
0.78,Very Good,D,VS1,60.5,55,4234,6,6.03,3.64
1.01,Good,D,SI2,64,56,4234,6.25,6.29,4.01
0.71,Premium,D,VVS1,59.2,59,4234,5.88,5.84,3.47
0.91,Very Good,D,SI1,61.5,59,4239,6.18,6.25,3.82
0.9,Ideal,D,SI2,60.8,56,4241,6.24,6.26,3.8
0.61,Ideal,D,VVS1,62.1,56,4241,5.43,5.46,3.38
1.01,Ideal,D,SI2,62,57,4242,6.42,6.38,3.97
0.76,Ideal,D,VS1,62,56,4243,5.84,5.87,3.63
0.7,Very Good,D,VVS1,62.7,54,4244,5.67,5.71,3.57
1.09,Very Good,D,SI2,59.2,63,4244,6.67,6.71,3.96
1.02,Good,D,SI2,57.7,64,4246,6.7,6.62,3.84
1.04,Very Good,D,SI2,58.2,59,4252,6.62,6.67,3.87
0.9,Fair,D,SI1,63.8,61,4252,6.07,5.99,3.85
0.73,Ideal,D,VVS2,62.2,56,4252,5.79,5.73,3.58
0.91,Very Good,D,SI1,59.3,58,4253,6.33,6.38,3.77
0.92,Very Good,D,SI1,60.7,58,4253,6.27,6.39,3.84
0.73,Ideal,D,VS1,61.9,55,4258,5.78,5.81,3.59
1.01,Very Good,D,SI2,60.8,61,4260,6.45,6.5,3.94
1.01,Very Good,D,SI2,59.8,57,4260,6.51,6.57,3.91
1.01,Good,D,SI2,57.6,62,4260,6.56,6.66,3.81
1.01,Good,D,SI2,61.5,56,4260,6.36,6.42,3.93
1.01,Very Good,D,SI2,58.9,56,4260,6.55,6.59,3.87
1.01,Very Good,D,SI2,61.8,57,4260,6.42,6.47,3.98
1.01,Good,D,SI2,63.1,54,4260,6.37,6.43,4.04
0.91,Good,D,SI1,64.6,58,4265,6.02,6.12,3.92
0.74,Good,D,VVS1,59.2,62.6,4274,5.85,5.87,3.47
0.92,Premium,D,SI1,62.3,58,4274,6.27,6.21,3.89
0.96,Premium,D,SI2,60,61,4274,6.36,6.32,3.81
0.65,Ideal,D,VVS2,60.7,57,4275,5.63,5.65,3.42
1.01,Fair,D,SI1,65.9,60,4276,6.32,6.18,4.12
0.9,Fair,D,VS2,57.4,65,4277,6.26,6.29,3.6
0.26,Ideal,D,VS1,62,55,580,4.12,4.1,2.55
0.38,Ideal,D,SI1,62.3,57,581,4.6,4.65,2.88
0.61,Ideal,D,VVS1,62.1,56,4279,5.46,5.43,3.38
0.64,Ideal,D,VVS1,61.5,56,4281,5.57,5.59,3.43
0.81,Premium,D,VS1,62.3,58,4284,5.94,6,3.72
0.71,Good,D,VS2,63.6,54,4289,5.7,5.75,3.64
0.9,Very Good,D,SI1,62.1,60,4289,6.11,6.19,3.82
0.9,Very Good,D,SI1,61.8,59,4291,6.13,6.16,3.8
0.56,Ideal,D,IF,61.9,57,4293,5.28,5.31,3.28
1,Very Good,D,SI2,61.5,63,4295,6.32,6.27,3.87
1,Good,D,SI2,57.8,58,4295,6.61,6.55,3.8
1,Very Good,D,SI2,63.5,59,4295,6.35,6.32,4.02
1,Very Good,D,SI2,63.3,60,4295,6.29,6.19,3.95
1,Premium,D,SI2,60.3,58,4295,6.48,6.45,3.9
1,Premium,D,SI2,60.8,60,4295,6.45,6.41,3.91
0.91,Very Good,D,SI1,62.8,57,4303,6.12,6.17,3.86
0.9,Ideal,D,SI1,60.7,57,4304,6.23,6.16,3.76
0.9,Very Good,D,SI1,63.3,57,4304,6.12,6.07,3.86
0.9,Premium,D,SI1,61.2,60,4304,6.19,6.14,3.77
0.9,Premium,D,SI1,62.7,56,4304,6.16,6.12,3.85
0.9,Premium,D,SI1,61.5,58,4304,6.21,6.15,3.8
0.9,Very Good,D,SI1,61,63,4304,6.13,6.1,3.73
0.9,Very Good,D,SI1,63.5,57,4304,6.15,6.11,3.89
0.9,Premium,D,SI1,59.4,62,4304,6.24,6.19,3.69
0.9,Premium,D,SI1,62.7,58,4304,6.15,6.09,3.84
0.9,Premium,D,SI1,62.6,58,4304,6.15,6.11,3.84
0.66,Very Good,D,VVS2,60.7,59,4311,5.6,5.67,3.42
1,Fair,D,SI2,64.5,54,4312,6.34,6.28,4.07
1,Good,D,SI1,64.3,62,4312,6.18,6.13,3.96
0.81,Ideal,D,VS2,59.5,60,4315,6.08,6.15,3.64
1.02,Good,D,SI2,61.5,61,4318,6.34,6.41,3.92
0.65,Ideal,D,VVS1,61.9,56,4320,5.53,5.56,3.43
1.09,Very Good,D,SI2,59.2,63,4322,6.71,6.67,3.96
0.7,Ideal,D,VS1,61.4,57,4323,5.71,5.76,3.52
0.7,Ideal,D,VS1,61.5,57,4323,5.68,5.71,3.5
0.71,Ideal,D,VVS2,61.6,54,4325,5.74,5.78,3.55
0.68,Ideal,D,VVS1,61.3,57,4325,5.66,5.69,3.48
0.92,Very Good,D,SI2,61.6,58,4327,6.19,6.22,3.82
0.82,Ideal,D,VS2,62.4,54,4327,5.99,6.02,3.75
1.04,Premium,D,SI2,58.2,59,4330,6.67,6.62,3.87
0.9,Good,D,VS2,62.6,65,4334,6.1,6.04,3.8
0.78,Ideal,D,VS1,62.1,55,4336,5.9,5.95,3.68
1.01,Very Good,D,SI2,63.1,54,4338,6.43,6.37,4.04
1.01,Good,D,SI2,63.6,57,4338,6.34,6.3,4.02
1.01,Premium,D,SI2,60.8,61,4338,6.5,6.45,3.94
1.01,Good,D,SI2,57.6,62,4338,6.66,6.56,3.81
1.01,Premium,D,SI2,61.8,57,4338,6.47,6.42,3.98
1.01,Premium,D,SI2,62.6,60,4338,6.4,6.37,4
0.95,Premium,D,SI2,60.1,61,4341,6.37,6.35,3.82
1.2,Good,D,I1,63.6,60,4346,6.72,6.67,4.26
1,Very Good,D,SI2,62.3,56,4348,6.33,6.39,3.96
0.92,Premium,D,SI1,62.3,58,4350,6.21,6.27,3.89
0.78,Ideal,D,VS1,62.2,57,4350,5.86,5.9,3.66
0.9,Ideal,D,SI1,61.6,56,4351,6.19,6.21,3.82
0.91,Premium,D,SI1,63,59,4352,6.15,6.11,3.86
1.1,Good,D,SI2,57,62,4361,6.91,6.84,3.92
1.1,Very Good,D,SI2,58.6,63,4361,6.76,6.69,3.94
0.7,Very Good,D,VVS1,63.4,59,4362,5.63,5.64,3.57
0.9,Good,D,SI1,61.1,62,4362,6.2,6.24,3.8
0.71,Very Good,D,VVS2,61,56,4363,5.75,5.79,3.52
0.84,Premium,D,VS1,60.6,57,4365,6.15,6.06,3.7
0.7,Ideal,D,VVS2,62,53.4,4369,5.69,5.72,3.54
0.73,Ideal,D,VVS2,61.3,56,4372,5.79,5.82,3.56
0.85,Ideal,D,SI1,61.9,56,4373,6.03,6.09,3.75
0.76,Ideal,D,VS1,61.7,56,4377,5.84,5.87,3.61
0.83,Ideal,D,VS2,62,54.9,4378,6.03,6.04,3.74
0.71,Ideal,D,VS1,61.7,56,4380,5.71,5.74,3.53
0.9,Good,D,SI1,63.5,57,4381,6.11,6.15,3.89
0.9,Very Good,D,SI1,61,63,4381,6.1,6.13,3.73
0.9,Good,D,SI1,63.3,57,4381,6.07,6.12,3.86
0.9,Premium,D,SI1,62.7,58,4381,6.09,6.15,3.84
0.9,Very Good,D,SI1,59.4,62,4381,6.19,6.24,3.69
0.9,Very Good,D,SI1,61.5,58,4381,6.15,6.21,3.8
0.9,Very Good,D,SI1,62.6,58,4381,6.11,6.15,3.84
0.9,Good,D,SI1,63.2,55,4381,6.1,6.14,3.87
0.9,Very Good,D,SI1,62.7,56,4381,6.12,6.16,3.85
0.9,Very Good,D,SI1,61.2,60,4381,6.14,6.19,3.77
1.02,Premium,D,SI2,60,62,4381,6.59,6.5,3.93
1.02,Fair,D,SI2,65.5,60,4381,6.27,6.24,4.1
1.02,Premium,D,SI2,60.9,61,4381,6.39,6.31,3.87
1.02,Premium,D,SI2,61.5,58,4381,6.51,6.33,3.95
1.02,Premium,D,SI2,62.1,57,4381,6.41,6.37,3.97
0.9,Good,D,SI2,62.2,63,4382,6.14,6.23,3.85
0.96,Premium,D,SI2,59.1,58,4388,6.53,6.44,3.83
0.91,Very Good,D,SI1,63.5,56,4389,6.13,6.18,3.91
1.04,Fair,D,SI2,64.9,56,4398,6.39,6.34,4.13
1.02,Fair,D,SI1,70.6,57,4398,6.08,6.01,4.27
0.34,Ideal,D,SI1,62,55,584,4.5,4.53,2.8
0.34,Premium,D,SI1,62,58,584,4.43,4.47,2.76
1.13,Good,D,SI2,60.7,64,4406,6.68,6.63,4
0.9,Premium,D,SI1,61.4,62,4407,6.19,6.05,3.76
0.77,Ideal,D,VS1,62.3,56,4407,5.83,5.89,3.65
0.7,Good,D,VVS1,61,61,4407,5.69,5.72,3.48
0.95,Very Good,D,SI2,60.1,61,4418,6.35,6.37,3.82
1,Very Good,D,SI2,63.7,55,4419,6.32,6.37,4.04
0.9,Very Good,D,SI1,59.5,57,4419,6.19,6.34,3.73
0.9,Good,D,SI1,61.9,62,4419,6.15,6.17,3.81
0.9,Premium,D,SI1,61.5,60,4427,6.19,6.17,3.8
1,Ideal,D,SI2,62.3,56,4427,6.39,6.33,3.96
1,Good,D,SI2,58.1,65,4427,6.54,6.48,3.78
0.91,Premium,D,SI1,60.2,60,4429,6.25,6.3,3.78
0.91,Very Good,D,SI1,63,59,4429,6.11,6.15,3.86
0.9,Ideal,D,SI1,61.9,55,4435,6.22,6.18,3.84
0.9,Very Good,D,SI1,60.9,57,4438,6.22,6.26,3.8
0.91,Fair,D,VS2,65.1,63,4439,6.02,6,3.91
0.56,Very Good,D,IF,60.7,56,4440,5.34,5.36,3.25
1.03,Fair,D,SI1,65.5,58,4441,6.18,6.13,4.03
1.03,Good,D,SI1,64.3,58,4441,6.31,6.28,4.05
1.03,Good,D,SI1,64.3,58,4441,6.31,6.28,4.05
0.84,Very Good,D,VS1,60.6,57,4443,6.06,6.15,3.7
0.91,Very Good,D,SI1,62,60,4444,6.12,6.2,3.82
0.9,Very Good,D,SI1,63.4,57,4447,6.13,6.1,3.88
0.93,Premium,D,SI1,60.8,59,4448,6.27,6.24,3.8
1.01,Good,D,SI2,63.5,61,4457,6.33,6.37,4.03
1.02,Good,D,SI2,64.1,58,4459,6.25,6.32,4.03
0.38,Very Good,D,SI1,62,55,586,4.67,4.72,2.91
0.27,Ideal,D,VVS1,61.7,57,586,4.16,4.2,2.58
0.91,Very Good,D,SI1,63.2,59,4466,6.11,6.14,3.87
0.91,Very Good,D,SI1,60.2,60,4466,6.22,6.27,3.76
0.91,Very Good,D,SI1,62.1,59,4466,6.1,6.18,3.81
0.9,Very Good,D,SI1,61.7,60,4466,6.14,6.17,3.8
0.9,Very Good,D,SI1,62.8,59,4466,6.12,6.18,3.86
0.9,Very Good,D,SI1,62.5,59,4466,6.13,6.19,3.85
1.01,Good,D,VS2,64.1,57,4466,6.32,6.22,4.02
1.01,Good,D,SI2,64.6,59,4468,6.23,6.3,4.05
1.01,Good,D,SI2,65.1,57,4468,6.27,6.32,4.1
0.9,Good,D,SI1,58.5,63,4469,6.21,6.3,3.66
1,Premium,D,SI1,62.3,60,4469,6.23,6.19,3.87
1.23,Premium,D,SI2,58,59,4470,7.02,6.97,4.06
1.06,Very Good,D,SI2,60.9,58,4471,6.57,6.63,4.02
1.01,Very Good,D,SI2,63.4,57,4472,6.4,6.31,4.03
0.91,Premium,D,SI1,62.8,59,4476,6.21,6.17,3.89
1.03,Very Good,D,SI2,61.8,60,4478,6.42,6.45,3.98
0.71,Premium,D,VVS1,59.7,59,4482,5.81,5.88,3.49
1.06,Premium,D,SI2,59.8,61,4483,6.63,6.58,3.95
0.9,Very Good,D,SI1,62.3,58,4497,6.14,6.16,3.83
0.9,Premium,D,VS2,58.7,62,4505,6.32,6.29,3.7
1.07,Ideal,D,SI2,61.4,56,4513,6.55,6.58,4.03
1.14,Premium,D,SI2,62.4,58,4513,6.67,6.7,4.17
0.9,Very Good,D,SI1,61.9,55,4514,6.18,6.22,3.84
0.27,Ideal,D,VVS2,61.5,56,586,4.15,4.18,2.56
0.32,Very Good,D,SI1,62.6,58,589,4.33,4.36,2.72
1.14,Premium,D,SI2,62.6,58,4520,6.64,6.58,4.14
1,Good,D,SI2,62.8,61,4520,6.31,6.36,3.98
0.83,Very Good,D,VS1,58.2,59,4521,6.19,6.24,3.62
0.9,Very Good,D,VS2,63.5,61,4521,6.16,6.09,3.89
0.9,Very Good,D,SI1,64.2,55,4523,6.09,6.16,3.93
0.9,Very Good,D,SI1,63,58,4523,6.11,6.14,3.86
0.9,Ideal,D,SI1,62.1,57,4523,6.18,6.25,3.86
0.93,Very Good,D,SI1,60.8,59,4527,6.24,6.27,3.8
1.01,Very Good,D,SI2,62,59,4528,6.36,6.4,3.96
1.01,Very Good,D,SI2,63.5,61,4538,6.37,6.33,4.03
1.01,Fair,D,SI2,64.6,62,4538,6.26,6.21,4.03
1.09,Premium,D,SI2,62.8,56,4538,6.49,6.45,4.06
1,Very Good,D,SI2,64.7,57,4541,6.29,6.36,4.09
1,Good,D,SI2,64.5,59,4541,6.25,6.31,4.05
1,Very Good,D,SI2,59.5,62,4543,6.49,6.52,3.87
1,Good,D,SI2,62.2,61,4543,6.3,6.36,3.94
1,Very Good,D,SI2,59.4,60,4543,6.48,6.56,3.87
1,Very Good,D,SI2,61.6,58,4543,6.37,6.45,3.95
1,Very Good,D,SI2,58.3,61,4543,6.54,6.59,3.83
1.04,Premium,D,SI2,61.9,58,4543,6.54,6.49,4.03
1.25,Premium,D,SI2,59.8,55,4543,7.07,7.01,4.21
1.03,Very Good,D,SI2,60.9,57,4545,6.53,6.55,3.98
0.73,Ideal,D,VVS2,62,53.6,4547,5.76,5.8,3.59
0.91,Very Good,D,SI1,62.8,59,4556,6.17,6.21,3.89
1.02,Good,D,SI1,64.3,54,4558,6.32,6.27,4.05
1.05,Good,D,SI2,60,63,4560,6.59,6.64,3.97
1.03,Premium,D,SI2,61.8,60,4560,6.45,6.42,3.98
0.91,Very Good,D,SI1,60.8,60,4561,6.24,6.21,3.79
0.92,Ideal,D,SI1,62.2,56,4561,6.23,6.27,3.89
1.01,Very Good,D,SI2,59.7,58,4564,6.55,6.61,3.93
1.01,Very Good,D,SI2,61.4,60,4564,6.33,6.38,3.9
0.94,Ideal,D,SI1,62.3,57,4575,6.24,6.29,3.9
0.9,Very Good,D,SI1,62.5,59,4579,6.11,6.15,3.83
0.9,Ideal,D,SI1,62.5,57,4579,6.12,6.2,3.85
1.03,Very Good,D,SI2,63.7,56,4580,6.32,6.39,4.05
1.02,Premium,D,SI2,59.3,60,4583,6.56,6.52,3.88
1.02,Very Good,D,SI2,58.6,63,4583,6.56,6.54,3.84
0.32,Ideal,D,SI1,61.3,55,589,4.39,4.42,2.7
0.32,Very Good,D,SI1,62.8,56,589,4.37,4.42,2.76
0.32,Premium,D,SI1,61.5,59,589,4.39,4.42,2.71
0.32,Ideal,D,SI1,61.3,57,589,4.37,4.41,2.69
0.32,Ideal,D,SI1,61.4,57,589,4.41,4.42,2.71
0.32,Good,D,SI1,63.1,57,589,4.37,4.38,2.76
0.32,Good,D,SI1,63.1,56,589,4.34,4.38,2.75
0.32,Good,D,SI1,63.7,55,589,4.35,4.38,2.78
0.32,Ideal,D,SI1,62.7,54,589,4.37,4.4,2.75
0.32,Very Good,D,SI1,58.3,58,589,4.49,4.54,2.63
0.32,Very Good,D,SI1,62.8,56,589,4.34,4.35,2.73
0.32,Premium,D,SI1,61.3,60,589,4.41,4.43,2.71
0.32,Premium,D,SI1,60.8,58,589,4.41,4.44,2.69
0.32,Ideal,D,SI1,61.9,57,589,4.36,4.4,2.71
0.32,Premium,D,SI1,60.2,58,589,4.4,4.43,2.66
0.32,Premium,D,SI1,60.4,58,589,4.44,4.47,2.69
0.32,Ideal,D,SI1,62,57,589,4.38,4.42,2.73
0.32,Good,D,SI1,63.5,55,589,4.31,4.35,2.75
0.32,Ideal,D,SI1,62,55,589,4.37,4.47,2.74
0.32,Very Good,D,SI1,58.9,60,589,4.47,4.49,2.64
0.32,Ideal,D,SI1,61.5,56,589,4.39,4.42,2.71
0.32,Good,D,SI1,63.6,56,589,4.34,4.37,2.77
0.32,Good,D,SI1,63.3,57,589,4.37,4.38,2.77
0.32,Good,D,SI1,63.8,56,589,4.33,4.35,2.77
0.32,Ideal,D,SI1,62.5,54,589,4.39,4.41,2.75
0.32,Good,D,SI1,63.2,54,589,4.36,4.38,2.76
0.9,Premium,D,VS2,63,62,4586,6.13,6.06,3.84
0.91,Very Good,D,SI1,63.1,59,4586,6.14,6.1,3.86
1.01,Very Good,D,SI2,62.2,60,4588,6.4,6.43,3.99
1.01,Good,D,SI2,63.9,57,4588,6.29,6.36,4.04
1.01,Very Good,D,SI2,58.3,59,4588,6.63,6.67,3.88
1.01,Very Good,D,SI2,60.3,57,4588,6.51,6.56,3.94
1.01,Very Good,D,SI2,61.8,60,4588,6.37,6.41,3.95
1.01,Very Good,D,SI2,62.8,59,4588,6.34,6.44,4.01
1,Ideal,D,SI1,63,56,4592,6.33,6.28,3.97
1,Very Good,D,SI2,62.8,58,4595,6.29,6.39,3.98
1.09,Very Good,D,SI2,62.2,59,4598,6.46,6.49,4.03
0.9,Good,D,VS2,63.5,61,4601,6.09,6.16,3.89
1.01,Very Good,D,SI2,62.7,58,4606,6.31,6.39,3.98
1.01,Good,D,SI2,64.5,58,4606,6.18,6.26,4.01
0.9,Premium,D,SI1,62.2,60,4612,6.14,6.08,3.8
0.9,Premium,D,SI1,62.2,58,4612,6.18,6.11,3.82
0.9,Premium,D,SI1,62.8,59,4612,6.18,6.14,3.87
0.9,Ideal,D,SI1,62.7,56,4612,6.18,6.16,3.87
0.9,Premium,D,SI1,62.4,61,4612,6.17,6.13,3.84
0.8,Ideal,D,VS1,62.4,56,4619,5.94,5.98,3.72
1,Good,D,SI2,63.3,56,4620,6.35,6.38,4.03
1,Premium,D,SI2,62.2,61,4626,6.36,6.3,3.94
1,Premium,D,SI2,58.3,61,4626,6.59,6.54,3.83
1,Premium,D,SI2,59.4,60,4626,6.56,6.48,3.87
1,Premium,D,SI2,61.6,58,4626,6.45,6.37,3.95
1,Premium,D,SI2,59.5,62,4626,6.52,6.49,3.87
1,Very Good,D,SI2,63.2,57,4628,6.24,6.32,3.97
0.82,Ideal,D,VS2,60.8,57,4628,6.02,6.05,3.67
0.82,Ideal,D,VS2,61.9,56,4628,5.98,6.03,3.72
0.56,Ideal,D,IF,60.8,58,4632,5.35,5.31,3.24
1.02,Good,D,SI2,63.4,59,4633,6.37,6.41,4.05
1.02,Very Good,D,SI2,61.5,56,4633,6.47,6.51,3.99
1.02,Very Good,D,SI2,60.3,58,4633,6.48,6.52,3.92
0.91,Premium,D,VS2,62.7,59,4637,6.16,6.13,3.85
0.97,Premium,D,SI1,62,60,4639,6.29,6.25,3.89
1.17,Good,D,SI2,57.8,62,4639,6.97,6.91,4.01
1.1,Premium,D,SI2,62.4,58,4640,6.57,6.6,4.11
0.32,Very Good,D,SI1,62.3,55,589,4.38,4.42,2.74
0.32,Ideal,D,SI1,62,57,589,4.37,4.4,2.72
0.32,Good,D,SI1,63.3,57,589,4.36,4.39,2.77
0.32,Very Good,D,SI1,62.7,57,589,4.34,4.37,2.73
0.32,Premium,D,SI1,61.4,58,589,4.38,4.42,2.7
0.32,Premium,D,SI1,60.9,60,589,4.39,4.41,2.68
0.32,Very Good,D,SI1,63,58,589,4.36,4.4,2.76
0.32,Ideal,D,SI1,62.7,54,589,4.35,4.39,2.74
0.32,Ideal,D,SI1,62.6,55,589,4.36,4.39,2.74
0.32,Ideal,D,SI1,60.8,57,589,4.41,4.44,2.69
0.32,Ideal,D,SI1,59.3,55,589,4.51,4.53,2.68
0.32,Ideal,D,SI1,59.6,57,589,4.42,4.47,2.65
0.32,Ideal,D,SI1,60.9,56,589,4.4,4.43,2.69
0.75,Very Good,D,VVS2,59.4,59,4656,5.88,5.94,3.51
1,Very Good,D,SI2,62.5,58,4661,6.35,6.44,4
0.9,Ideal,D,SI1,61.3,58,4661,6.16,6.21,3.79
1.12,Premium,D,SI2,59.5,59,4663,6.8,6.75,4.03
0.91,Premium,D,SI1,62.3,60,4663,6.21,6.15,3.85
0.91,Premium,D,SI1,59,61,4663,6.35,6.29,3.73
1.01,Very Good,D,SI1,62.4,58,4666,6.39,6.47,4.01
0.9,Very Good,D,VS2,63,62,4668,6.06,6.13,3.84
1.03,Good,D,SI2,59.3,58,4671,6.57,6.61,3.91
1.01,Premium,D,SI2,58.8,59,4672,6.58,6.55,3.86
1.01,Premium,D,SI2,62.8,59,4672,6.44,6.34,4.01
1.01,Premium,D,SI2,62.2,60,4672,6.43,6.4,3.99
1.01,Premium,D,SI2,61.8,60,4672,6.41,6.37,3.95
1.01,Premium,D,SI2,60.3,57,4672,6.56,6.51,3.94
1.01,Good,D,SI2,63.9,57,4672,6.36,6.29,4.04
1.01,Premium,D,SI2,60.9,62,4672,6.45,6.43,3.92
1.01,Premium,D,SI2,58.3,59,4672,6.67,6.63,3.88
0.92,Very Good,D,SI1,62.9,56,4676,6.18,6.22,3.9
1.03,Very Good,D,SI2,61.3,61,4679,6.46,6.49,3.97
1.03,Premium,D,SI2,61.7,58,4679,6.47,6.5,4
1.03,Very Good,D,SI2,62.8,56,4679,6.43,6.46,4.05
1.03,Ideal,D,SI2,61.2,57,4679,6.51,6.59,4.01
1.03,Ideal,D,SI2,61.8,56,4679,6.46,6.51,4.01
0.9,Good,D,VS2,65.8,58,4682,5.99,6.01,3.95
1.09,Premium,D,SI2,62.2,59,4682,6.49,6.46,4.03
1.09,Good,D,SI2,63.8,60,4682,6.57,6.49,4.16
1.06,Ideal,D,SI2,61.2,57,4682,6.59,6.51,4.01
1.01,Very Good,D,SI2,60.1,60,4690,6.41,6.47,3.87
0.93,Premium,D,SI2,62,56,4692,6.27,6.22,3.87
0.9,Very Good,D,SI1,59.6,62,4693,6.19,6.22,3.7
0.9,Very Good,D,SI1,62.4,61,4693,6.13,6.17,3.84
0.9,Premium,D,SI1,62.2,58,4693,6.11,6.18,3.82
0.9,Very Good,D,SI1,62.8,59,4693,6.14,6.18,3.87
0.96,Good,D,SI1,61,61,4693,6.29,6.33,3.85
1.01,Premium,D,SI2,60.4,60,4694,6.52,6.46,3.92
0.92,Ideal,D,SI1,61.8,55,4696,6.25,6.28,3.87
1,Very Good,D,SI1,60.1,60,4697,6.47,6.55,3.91
1,Fair,D,SI1,66.3,58,4704,6.15,6.04,4.04
1,Very Good,D,SI2,63.3,56,4704,6.38,6.35,4.03
1,Premium,D,SI1,62,58,4704,6.41,6.29,3.94
1,Fair,D,SI1,64.9,59,4704,6.2,6.13,4
1,Fair,D,SI1,65.9,54,4704,6.24,6.2,4.1
0.34,Ideal,D,I1,62.5,57,413,4.47,4.49,2.8
0.34,Ideal,D,I1,61.4,55,413,4.5,4.52,2.77
0.3,Good,D,SI2,60.8,65,414,4.26,4.29,2.6
1.07,Good,D,SI2,61,62,4710,6.6,6.68,4.05
1.02,Very Good,D,SI2,62.7,59,4712,6.36,6.44,4.01
0.9,Very Good,D,VS2,63.2,58,4712,6.16,6.09,3.87
0.73,Very Good,D,VVS1,61.8,61,4716,5.7,5.73,3.53
0.9,Premium,D,VS2,61.6,62,4717,6.12,6.09,3.76
0.9,Good,D,VS2,57.7,61,4717,6.34,6.32,3.65
1.02,Very Good,D,SI2,63.4,59,4718,6.41,6.37,4.05
1.02,Premium,D,SI2,61.5,56,4718,6.51,6.47,3.99
1.02,Premium,D,SI2,60.3,58,4718,6.52,6.48,3.92
1.01,Good,D,SI2,63.6,57,4719,6.35,6.39,4.05
1.01,Very Good,D,SI2,61.5,56,4719,6.39,6.46,3.95
0.91,Very Good,D,VS2,62.7,59,4720,6.13,6.16,3.85
0.97,Premium,D,SI1,62,60,4721,6.25,6.29,3.89
1.04,Premium,D,SI2,61,59,4724,6.51,6.54,3.98
0.93,Ideal,D,SI1,61.6,57,4724,6.27,6.33,3.88
1.1,Fair,D,SI2,64.6,54,4725,6.56,6.49,4.22
1.1,Premium,D,SI2,62.4,58,4725,6.6,6.57,4.11
1.01,Very Good,D,SI2,61.9,58,4727,6.43,6.49,4
1,Good,D,SI2,61.1,61,4727,6.37,6.43,3.91
0.9,Very Good,D,VS2,58.8,61,4729,6.27,6.32,3.7
1,Premium,D,SI2,62.4,58,4730,6.33,6.36,3.96
0.9,Premium,D,SI1,59.4,61,4735,6.32,6.3,3.75
0.9,Premium,D,SI1,63,56,4735,6.14,6.09,3.85
0.9,Good,D,VS2,62.6,62,4739,6.11,6.15,3.84
0.91,Very Good,D,SI1,62.3,60,4746,6.15,6.21,3.85
1.26,Fair,D,SI2,64.5,59,4746,6.75,6.71,4.34
1.01,Fair,D,SI1,63.5,58,4751,6.35,6.25,4
1.01,Fair,D,SI1,64.6,60,4751,6.12,6.08,3.94
1.01,Premium,D,SI1,62.8,58,4751,6.37,6.3,3.98
1.01,Fair,D,SI1,66.9,54,4751,6.25,6.21,4.17
1.03,Ideal,D,SI2,60.7,55,4752,6.53,6.61,3.99
1,Very Good,D,SI2,62.8,58,4753,6.33,6.37,3.99
1.01,Ideal,D,SI2,61.2,56,4753,6.41,6.46,3.94
1,Premium,D,SI2,61.6,60,4758,6.37,6.33,3.91
1.2,Very Good,D,SI2,63.5,59,4758,6.61,6.56,4.18
1.01,Very Good,D,SI2,62.9,60,4760,6.35,6.46,4.03
