carat,cut,color,clarity,depth,table,price,x,y,z
0.34,Good,E,SI1,63.2,55,596,4.46,4.49,2.83
0.34,Very Good,E,SI1,62.9,56,596,4.45,4.48,2.81
0.34,Ideal,E,SI1,61,57,596,4.48,4.51,2.74
0.34,Ideal,E,SI1,62.3,57,596,4.48,4.51,2.8
0.34,Ideal,E,SI1,60.7,57,596,4.48,4.51,2.73
0.34,Very Good,E,SI1,59.6,57,596,4.52,4.61,2.72
0.34,Ideal,E,SI1,60.7,56,596,4.51,4.55,2.75
1.12,Ideal,E,SI2,60.5,55,5000,6.73,6.79,4.09
1.16,Ideal,E,SI2,62.7,56,5001,6.69,6.73,4.21
1.16,Ideal,E,SI2,59.9,57,5001,6.8,6.82,4.08
0.9,Very Good,E,VS1,62.3,56,5001,6.1,6.19,3.83
1.01,Very Good,E,SI1,63.4,59,5002,6.38,6.34,4.03
1.01,Very Good,E,SI1,63.1,60,5002,6.37,6.34,4.01
1.01,Premium,E,SI1,62.4,60,5002,6.35,6.32,3.95
1.11,Ideal,E,SI2,62.8,55,5004,6.62,6.6,4.15
1.14,Ideal,E,SI2,62.6,56,5005,6.69,6.63,4.17
0.8,Ideal,E,VS1,61.8,56,5007,5.92,5.96,3.67
1.03,Very Good,E,SI1,61.3,60,5010,6.51,6.53,4
1.13,Premium,E,SI1,62.7,57,5012,6.65,6.62,4.16
1.14,Very Good,E,SI2,60.2,58,5014,6.71,6.78,4.06
0.92,Ideal,E,SI1,61.7,57,5014,6.24,6.27,3.86
1.08,Very Good,E,SI2,62.9,59,5018,6.44,6.53,4.08
0.92,Ideal,E,VS1,62.6,57,5023,6.18,6.13,3.85
1,Very Good,E,SI1,63.3,56,5026,6.31,6.39,4.02
1.32,Premium,E,I1,62.2,58,5027,7.05,6.97,4.36
1,Premium,E,SI1,62.7,61,5027,6.37,6.32,3.98
1,Fair,E,SI1,57.6,57,5027,6.56,6.52,3.77
1.03,Very Good,E,SI1,62.6,58,5029,6.42,6.49,4.04
1.07,Premium,E,SI2,62.9,59,5033,6.55,6.46,4.09
1.07,Premium,E,SI2,61.3,59,5033,6.64,6.58,4.05
1.16,Very Good,E,SI2,62.4,55,5034,6.69,6.77,4.2
1.01,Fair,E,SI1,64.7,56,5034,6.34,6.27,4.08
1.09,Very Good,E,SI2,60.9,59,5035,6.61,6.75,4.07
1.09,Ideal,E,SI2,61.6,55,5035,6.6,6.64,4.08
1.09,Ideal,E,SI2,61.9,55,5035,6.6,6.64,4.1
1,Premium,E,SI1,61.2,58,5040,6.39,6.35,3.9
1.09,Ideal,E,SI2,61.7,58,5042,6.58,6.62,4.07
1,Very Good,E,SI1,63.3,57,5051,6.3,6.36,4.01
1,Very Good,E,SI1,63.1,57,5051,6.36,6.39,4.02
1,Good,E,SI1,57.5,62,5051,6.5,6.58,3.76
1.13,Very Good,E,SI2,60.3,58,5052,6.78,6.86,4.11
1.02,Ideal,E,SI1,60.7,57,5055,6.55,6.51,3.97
0.91,Premium,E,VS2,62.3,58,5055,6.21,6.15,3.85
0.91,Premium,E,VS2,61.1,58,5055,6.28,6.2,3.81
0.76,Ideal,E,VVS1,62.2,55,5056,5.86,5.82,3.63
0.91,Premium,E,VS1,62.7,59,5057,6.15,6.19,3.87
0.91,Very Good,E,VS1,62.8,60,5057,6.08,6.11,3.83
1.26,Premium,E,SI2,60.3,60,5058,7,6.94,4.2
1,Good,E,SI1,64.2,58,5061,6.25,6.28,4.02
1.34,Very Good,E,SI2,62.1,63,5065,7.06,7.01,4.37
1.04,Ideal,E,SI2,61.1,56,5067,6.55,6.51,3.99
0.9,Good,E,VS1,62.2,60,5068,6.12,6.16,3.82
0.34,Premium,E,SI1,60.7,60,596,4.48,4.51,2.73
0.34,Premium,E,SI1,59.3,58,596,4.55,4.59,2.71
0.34,Ideal,E,SI1,61.4,55,596,4.48,4.54,2.77
0.34,Premium,E,SI1,61.9,59,596,4.44,4.48,2.76
0.34,Ideal,E,SI1,61.4,54,596,4.5,4.53,2.77
0.34,Ideal,E,SI1,61.8,56,596,4.45,4.48,2.76
1.44,Very Good,E,I1,61.1,62,5068,7.15,7.23,4.39
1.01,Ideal,E,SI1,62.2,56,5068,6.43,6.4,3.99
1.1,Very Good,E,SI2,63,56,5073,6.59,6.55,4.14
1.01,Very Good,E,SI1,63.3,58,5077,6.39,6.37,4.04
1.01,Premium,E,SI1,63,61,5077,6.42,6.37,4.03
1.08,Ideal,E,SI2,61.7,57,5080,6.6,6.55,4.06
1.1,Ideal,E,SI2,61.6,56,5082,6.61,6.64,4.08
1,Very Good,E,SI1,61.1,60,5082,6.42,6.47,3.94
1,Very Good,E,SI1,60.9,59,5082,6.38,6.43,3.9
1,Good,E,SI1,63.7,60,5082,6.24,6.29,3.99
1.01,Very Good,E,SI1,63.1,57,5085,6.33,6.44,4.03
1.13,Very Good,E,SI1,60.8,58,5086,6.71,6.77,4.1
1.18,Very Good,E,SI2,62.5,60,5088,6.7,6.74,4.2
1.06,Very Good,E,SI1,61.4,58,5090,6.53,6.62,4.04
1.16,Ideal,E,SI2,59.9,57,5093,6.82,6.8,4.08
1.16,Ideal,E,SI2,62.7,56,5093,6.73,6.69,4.21
1.08,Good,E,SI1,63.1,59,5096,6.49,6.53,4.11
1.08,Ideal,E,SI1,62.6,57,5096,6.53,6.56,4.1
1.03,Premium,E,SI1,61.3,60,5101,6.53,6.51,4
0.91,Premium,E,VS1,60.6,58,5101,6.32,6.25,3.81
0.9,Very Good,E,VS1,60.7,61,5102,6.21,6.24,3.78
0.87,Ideal,E,SI1,61.5,57,5112,6.12,6.15,3.77
1,Very Good,E,SI1,63.3,57,5113,6.28,6.32,3.99
0.9,Premium,E,VS1,62.1,59,5116,6.15,6.09,3.8
1.13,Ideal,E,SI2,61.8,57,5120,6.68,6.65,4.12
1.04,Ideal,E,SI2,61.9,57,5125,6.48,6.51,4.02
1.09,Premium,E,SI2,60.9,59,5127,6.75,6.61,4.07
1.09,Ideal,E,SI2,61.6,55,5127,6.64,6.6,4.08
1.09,Ideal,E,SI2,61.9,55,5127,6.64,6.6,4.1
1.09,Premium,E,SI2,61.4,58,5127,6.67,6.63,4.08
1.01,Good,E,SI1,63.6,60,5132,6.32,6.38,4.04
1.01,Good,E,SI1,63.7,58,5132,6.32,6.36,4.04
1.01,Good,E,SI1,63.4,60,5132,6.3,6.34,4.01
1.01,Very Good,E,SI1,58.2,59,5132,6.54,6.59,3.82
1.01,Very Good,E,SI1,62.8,60,5132,6.38,6.39,4.01
1.01,Ideal,E,SI1,61.8,56,5132,6.46,6.51,4.01
0.91,Very Good,E,VS2,61.1,58,5145,6.2,6.28,3.81
1.13,Very Good,E,SI2,63.4,59,5147,6.53,6.59,4.16
1.06,Ideal,E,SI2,60.9,57,5147,6.58,6.62,4.02
0.9,Very Good,E,VS1,61.1,59,5151,6.14,6.2,3.77
0.83,Ideal,E,VS1,62.2,56,5151,5.99,6.03,3.74
1.11,Premium,E,SI2,62.6,59,5152,6.71,6.65,4.18
0.34,Very Good,E,SI1,62.9,55,596,4.47,4.5,2.82
0.34,Very Good,E,SI1,63,55,596,4.42,4.47,2.8
0.34,Good,E,SI1,63.3,56,596,4.41,4.44,2.8
0.34,Very Good,E,SI1,59,60,596,4.56,4.62,2.71
0.26,Very Good,E,VVS2,63,58,597,4.08,4.11,2.58
1.44,Premium,E,I1,61.1,62,5161,7.23,7.15,4.39
1.17,Very Good,E,SI2,62.5,59,5163,6.65,6.7,4.17
1.04,Ideal,E,SI2,61.6,55,5163,6.51,6.54,4.02
1.09,Very Good,E,SI2,62.2,58,5165,6.54,6.61,4.09
0.91,Premium,E,VS1,61.9,59,5167,6.23,6.17,3.84
1,Very Good,E,SI1,63.5,61,5174,6.33,6.24,3.99
1,Good,E,SI1,63.7,60,5174,6.29,6.24,3.99
1,Premium,E,SI1,61.1,60,5174,6.47,6.42,3.94
1.1,Ideal,E,SI2,61.6,56,5174,6.64,6.61,4.08
1.1,Premium,E,SI2,61.7,59,5174,6.64,6.59,4.08
1,Very Good,E,SI1,63.1,59,5175,6.34,6.4,4.02
1.31,Premium,E,SI2,61.2,60,5176,7.02,6.93,4.27
1.13,Premium,E,SI1,60.8,58,5179,6.77,6.71,4.1
1.18,Premium,E,SI2,62.5,60,5181,6.74,6.7,4.2
1.02,Premium,E,SI1,62.6,58,5183,6.44,6.47,4.05
1.02,Premium,E,SI1,61.5,58,5183,6.46,6.51,3.99
1.02,Good,E,SI1,63.2,61,5183,6.31,6.37,4.01
1.01,Fair,E,SI1,56.8,61,5185,6.59,6.62,3.75
1.08,Very Good,E,SI1,63.1,59,5189,6.53,6.49,4.11
1.08,Ideal,E,SI1,62.6,57,5189,6.56,6.53,4.1
1.15,Very Good,E,SI2,63.1,63,5193,6.63,6.53,4.15
1.15,Premium,E,SI2,61.7,59,5193,6.7,6.66,4.12
0.9,Good,E,VS1,62.7,58,5201,6.07,6.12,3.82
1.01,Ideal,E,SI1,61.6,57,5206,6.44,6.49,3.98
0.92,Very Good,E,VS1,61.3,57,5210,6.22,6.27,3.83
1,Fair,E,SI1,57.4,62,5212,6.54,6.59,3.77
1.01,Very Good,E,SI1,62,61,5216,6.38,6.42,3.97
1.13,Premium,E,SI2,60.4,59,5220,6.7,6.75,4.06
1.06,Ideal,E,SI2,62.2,55,5223,6.51,6.54,4.06
1.01,Very Good,E,SI1,59.5,60,5224,6.49,6.55,3.88
1.01,Very Good,E,SI1,62.3,60,5224,6.36,6.39,3.97
1.01,Very Good,E,SI1,59.9,59,5224,6.46,6.49,3.88
1.01,Good,E,SI1,63.6,60,5226,6.38,6.32,4.04
1.01,Very Good,E,SI1,63.4,60,5226,6.34,6.3,4.01
1.01,Good,E,SI1,63.7,58,5226,6.36,6.32,4.04
1.01,Premium,E,SI1,59,59,5226,6.6,6.56,3.88
1.01,Premium,E,SI1,60.5,62,5226,6.5,6.46,3.92
1.01,Premium,E,SI1,62.8,60,5226,6.39,6.38,4.01
1.01,Very Good,E,SI1,63.1,58,5226,6.4,6.31,4.01
0.91,Premium,E,VS1,62.9,56,5228,6.21,6.13,3.88
1.01,Very Good,E,SI1,62.4,58,5229,6.36,6.4,3.99
1.04,Very Good,E,SI1,60.8,60,5231,6.49,6.56,3.97
0.26,Very Good,E,VVS2,63,58,597,4,4.03,2.53
0.26,Very Good,E,VVS2,61.5,58,597,4.08,4.12,2.52
0.26,Very Good,E,VVS2,62.6,58,597,4.07,4.11,2.56
0.26,Very Good,E,VVS1,61.4,58,597,4.12,4.15,2.54
0.26,Very Good,E,VVS1,59.9,58,597,4.17,4.18,2.5
0.26,Ideal,E,VVS2,61.6,57,597,4.13,4.18,2.56
0.26,Ideal,E,VVS2,60.7,56,597,4.13,4.17,2.52
0.36,Ideal,E,SI1,60.9,57,597,4.58,4.62,2.8
0.26,Good,E,VVS1,59.4,61,597,4.13,4.15,2.46
0.26,Good,E,IF,59.6,61,597,4.13,4.16,2.47
0.28,Ideal,E,VS2,61.5,56,598,4.22,4.24,2.6
1.02,Very Good,E,SI1,58.9,58,5232,6.51,6.54,3.84
1.01,Good,E,SI1,64.2,59,5232,6.27,6.19,4
1.01,Good,E,SI1,58.6,62,5233,6.58,6.6,3.86
1.01,Good,E,SI1,57.9,57,5233,6.6,6.67,3.84
1.03,Ideal,E,SI1,62.2,57,5234,6.42,6.48,4.01
1.03,Ideal,E,SI1,62,57,5234,6.44,6.47,4
1.01,Ideal,E,SI1,62,57,5235,6.38,6.45,3.98
1.14,Very Good,E,SI2,61.5,58,5236,6.66,6.73,4.12
1.09,Premium,E,SI1,62.7,58,5237,6.6,6.55,4.12
1,Very Good,E,SI1,61.7,57,5239,6.34,6.47,3.95
0.9,Ideal,E,VS1,61.3,57,5242,6.24,6.2,3.81
0.9,Premium,E,VS1,60.1,56,5242,6.38,6.3,3.81
1.02,Very Good,E,SI1,63.5,55,5245,6.3,6.37,4.02
1.06,Ideal,E,SI1,59.6,54,5250,6.64,6.62,3.95
0.77,Ideal,E,VVS1,61.6,55,5251,5.87,5.95,3.64
1.01,Good,E,SI1,63.6,57,5251,6.27,6.3,4
0.91,Ideal,E,SI1,61.4,54,5252,6.26,6.24,3.84
1,Very Good,E,SI1,59.6,60,5257,6.58,6.51,3.9
1.15,Very Good,E,SI2,60,59,5257,6.78,6.82,4.08
0.91,Very Good,E,VS1,61.9,59,5259,6.17,6.23,3.84
1.11,Ideal,E,SI2,61.2,55,5262,6.68,6.72,4.1
1.01,Ideal,E,SI1,61.8,57,5262,6.39,6.49,3.98
1.1,Ideal,E,SI2,61.6,56,5263,6.63,6.66,4.09
1.2,Premium,E,SI2,58.2,59,5268,6.98,6.9,4.04
1.2,Ideal,E,SI2,61.3,56,5268,6.8,6.71,4.14
0.95,Good,E,VS2,57.7,58,5272,6.47,6.52,3.75
1.02,Ideal,E,SI1,60.4,55,5278,6.54,6.48,3.93
1.02,Premium,E,SI1,61.5,58,5278,6.51,6.46,3.99
1.02,Very Good,E,SI1,63.2,61,5278,6.37,6.31,4.01
1.02,Premium,E,SI1,62.6,58,5278,6.47,6.44,4.05
1.01,Premium,E,SI1,61.8,60,5279,6.36,6.4,3.94
1.07,Ideal,E,SI2,62.4,60,5280,6.49,6.52,4.06
1.04,Good,E,SI1,63.5,56,5285,6.37,6.41,4.06
1,Ideal,E,SI1,62.3,55,5299,6.34,6.41,3.97
1,Good,E,SI1,63.2,57,5299,6.36,6.39,4.03
1,Premium,E,SI1,60.5,59,5299,6.4,6.45,3.89
1.01,Premium,E,SI1,59.5,60,5301,6.54,6.46,3.87
1.07,Very Good,E,SI2,61.7,58,5304,6.54,6.56,4.04
0.9,Very Good,E,VS2,62.5,58,5305,6.14,6.18,3.85
1.01,Premium,E,SI1,62,61,5311,6.42,6.38,3.97
0.28,Ideal,E,VS1,62,57,598,4.17,4.2,2.59
0.26,Very Good,E,VVS2,61.7,60,599,4.11,4.12,2.54
0.26,Ideal,E,VVS2,62.2,56,599,4.12,4.15,2.57
0.26,Good,E,VVS2,63.1,59,599,4.04,4.08,2.56
0.26,Very Good,E,VVS1,62.9,58,599,4.06,4.08,2.56
0.26,Ideal,E,VVS1,62,56,599,4.09,4.13,2.55
0.26,Ideal,E,VVS1,61.7,57,599,4.07,4.1,2.52
0.26,Premium,E,VVS1,61.7,59,599,4.1,4.14,2.54
0.26,Premium,E,VVS1,62.3,60,599,4.07,4.09,2.54
0.26,Premium,E,VVS1,61.8,58,599,4.11,4.14,2.55
0.26,Ideal,E,VVS2,61.5,56,599,4.08,4.11,2.52
0.26,Ideal,E,VVS2,62.3,57,599,4.06,4.09,2.54
0.26,Ideal,E,VVS2,62,56,599,4.1,4.13,2.55
0.32,Ideal,E,VS2,61.8,54,599,4.4,4.43,2.73
0.32,Ideal,E,VS2,61.4,56,599,4.41,4.45,2.72
0.9,Premium,E,VS2,62.6,60,5312,6.15,6.08,3.83
0.9,Premium,E,VS2,59.5,58,5312,6.33,6.28,3.75
1.13,Premium,E,SI2,60.4,59,5316,6.75,6.7,4.06
1.06,Ideal,E,SI2,62.2,55,5319,6.54,6.51,4.06
1,Premium,E,SI1,59.7,57,5322,6.56,6.48,3.89
1,Very Good,E,SI1,59.4,63,5322,6.47,6.42,3.83
1.07,Ideal,E,SI2,62.2,55,5325,6.54,6.58,4.08
1.06,Very Good,E,SI1,59.6,57,5328,6.62,6.67,3.96
1,Good,E,SI1,58.2,61,5330,6.53,6.57,3.81
1.03,Ideal,E,SI1,62,57,5330,6.47,6.44,4
1.03,Ideal,E,SI1,62.2,57,5330,6.48,6.42,4.01
1,Ideal,E,SI1,61.6,57,5331,6.37,6.45,3.95
0.9,Ideal,E,VS1,61.3,57,5335,6.2,6.24,3.81
0.7,Ideal,E,VVS1,61.9,56,5338,5.66,5.69,3.51
0.7,Ideal,E,VVS1,61.8,55,5338,5.69,5.73,3.53
1.01,Very Good,E,SI1,62.3,56,5339,6.36,6.42,3.98
1.01,Very Good,E,SI1,61.1,57,5339,6.43,6.46,3.94
1.01,Very Good,E,SI2,60.2,60,5340,6.46,6.5,3.9
1,Good,E,SI1,57.2,62,5345,6.59,6.56,3.76
1.02,Fair,E,VS2,66.6,57,5350,6.09,6.14,4.07
1,Very Good,E,SI1,59.6,60,5351,6.43,6.48,3.85
1,Very Good,E,SI1,61.2,60,5351,6.39,6.42,3.92
0.9,Good,E,VS1,59.3,56,5356,6.27,6.32,3.73
0.92,Premium,E,VS1,60.9,61,5358,6.25,6.22,3.8
1.11,Ideal,E,SI2,61.2,55,5358,6.72,6.68,4.1
1.1,Ideal,E,SI2,61.6,56,5359,6.66,6.63,4.09
1.01,Premium,E,SI1,58.2,59,5366,6.59,6.54,3.82
1.01,Very Good,E,SI1,61.5,60,5372,6.39,6.42,3.94
1.01,Ideal,E,SI1,62.1,57,5372,6.4,6.45,3.99
0.81,Ideal,E,VVS2,62.2,53.7,5373,5.97,5.99,3.72
0.9,Ideal,E,SI1,61.9,54,5373,6.19,6.22,3.84
1.01,Ideal,E,SI1,62.9,56,5375,6.41,6.38,4.02
1,Fair,E,VS2,65,58,5376,6.21,6.16,4.02
1,Good,E,VS2,64,58,5376,6.24,6.2,3.99
1.01,Good,E,SI1,64.3,59,5379,6.23,6.28,4.02
1.04,Very Good,E,SI1,63.5,56,5381,6.41,6.37,4.06
1,Good,E,SI1,58,60,5384,6.48,6.52,3.77
0.9,Very Good,E,SI1,61.4,56,5387,6.19,6.23,3.81
1.03,Very Good,E,SI2,61.7,54.9,5393,6.46,6.52,4.01
1.07,Ideal,E,SI2,61.4,57,5393,6.62,6.57,4.05
1,Premium,E,SI1,60.5,59,5396,6.45,6.4,3.89
1,Very Good,E,SI1,63.2,57,5396,6.39,6.36,4.03
1,Ideal,E,SI1,62.3,55,5396,6.41,6.34,3.97
1,Premium,E,SI1,61.7,58,5396,6.42,6.35,3.94
1.22,Very Good,E,SI1,63.4,56,5397,6.79,6.76,4.29
1.05,Premium,E,SI2,60.3,61,5400,6.62,6.57,3.98
0.3,Very Good,E,VS2,61.6,54,600,4.29,4.32,2.65
0.31,Good,E,VS1,59,63,600,4.44,4.47,2.63
0.26,Very Good,E,VS2,62.8,58,601,4,4.06,2.53
1.01,Very Good,E,SI1,59.6,61,5411,6.47,6.51,3.87
1.01,Very Good,E,SI1,62.8,57,5411,6.35,6.39,4
0.93,Ideal,E,VS2,62.4,56,5411,6.26,6.3,3.92
1.03,Ideal,E,SI1,62,55,5411,6.46,6.5,4.02
1.01,Good,E,SI1,63.2,59,5411,6.27,6.35,3.99
1,Very Good,E,SI1,63.7,55,5413,6.35,6.4,4.06
1.01,Very Good,E,SI1,62.8,59,5416,6.41,6.45,4.04
1.02,Very Good,E,SI1,60.6,59,5424,6.47,6.49,3.93
1.02,Premium,E,SI1,62.8,58,5429,6.45,6.39,4.03
0.91,Fair,E,VVS2,63.1,55,5430,6.13,6,3.83
1.01,Premium,E,SI1,62.4,59,5430,6.38,6.35,3.97
1.01,Premium,E,VS2,62.3,59,5430,6.38,6.33,3.96
1.01,Good,E,VS2,63.8,59,5430,6.26,6.22,3.98
0.91,Ideal,E,SI1,62.3,55,5431,6.2,6.23,3.87
1.05,Premium,E,SI1,61.2,58,5433,6.57,6.53,4.01
1.05,Ideal,E,SI1,62.1,57,5436,6.48,6.5,4.03
1.01,Ideal,E,SI2,61.5,55,5437,6.44,6.51,3.98
0.9,Premium,E,VS1,59.4,59,5438,6.31,6.28,3.74
0.9,Ideal,E,VS2,62,59,5439,6.17,6.21,3.84
1.24,Ideal,E,SI2,59.2,55,5444,7.05,7.03,4.17
1,Premium,E,SI1,60.7,59,5445,6.38,6.41,3.88
1,Premium,E,SI1,62.6,60,5445,6.3,6.35,3.97
1,Premium,E,SI1,61.9,60,5445,6.37,6.46,3.97
1.06,Very Good,E,SI1,63.7,55,5445,6.45,6.49,4.12
1.12,Very Good,E,SI1,58.8,61,5447,6.74,6.8,3.98
0.9,Ideal,E,SI1,62,56,5450,6.18,6.2,3.84
0.92,Very Good,E,VS1,60.9,61,5453,6.22,6.25,3.8
1.02,Very Good,E,SI1,63.2,60,5456,6.33,6.42,4.03
1.13,Ideal,E,SI2,62.2,56,5457,6.7,6.66,4.16
1,Ideal,E,SI1,61.9,56,5458,6.37,6.45,3.97
0.91,Ideal,E,SI1,61.9,55,5458,6.21,6.23,3.85
1.01,Very Good,E,SI1,60,60,5461,6.43,6.51,3.88
1.01,Very Good,E,SI1,62.1,56,5461,6.43,6.48,4.01
1,Premium,E,SI1,60.8,60,5470,6.45,6.42,3.91
1.14,Ideal,E,SI2,62.4,57,5473,6.64,6.7,4.16
1.03,Ideal,E,SI1,62.1,56,5476,6.43,6.48,4.01
1.03,Ideal,E,SI1,61.3,57,5476,6.48,6.51,3.98
1.01,Very Good,E,SI1,64.1,56,5479,6.29,6.35,4.05
1.06,Premium,E,SI1,62,61,5485,6.55,6.51,4.05
1.06,Premium,E,SI1,60.8,58,5485,6.59,6.54,3.99
1.03,Ideal,E,SI2,61.7,55,5491,6.52,6.46,4.01
1.02,Ideal,E,SI1,60.5,56,5493,6.57,6.53,3.96
1.05,Very Good,E,SI1,62.2,56,5494,6.49,6.56,4.06
1.2,Ideal,E,SI2,61.1,55,5494,6.9,6.87,4.21
1.19,Ideal,E,SI2,61.9,56,5497,6.8,6.84,4.22
1.01,Very Good,E,SI1,62.9,60,5499,6.35,6.43,4.02
1.01,Good,E,SI1,63.3,55,5499,6.37,6.42,4.05
1.01,Very Good,E,SI1,62.8,57,5499,6.37,6.41,4.01
1.01,Very Good,E,SI1,62.9,58,5499,6.35,6.41,4.01
1,Premium,E,SI1,61.6,59,5500,6.38,6.41,3.94
1.02,Very Good,E,SI1,63.1,61,5508,6.42,6.35,4.03
0.24,Very Good,E,VS2,60.1,58,419,4.01,4.04,2.42
0.24,Very Good,E,VS2,63.5,53,419,3.96,3.98,2.52
0.24,Very Good,E,VS2,62.1,58,419,4,4.02,2.49
0.24,Very Good,E,VS2,63.1,56,419,3.95,3.98,2.5
0.24,Very Good,E,VS2,63,58,419,3.94,3.97,2.49
0.24,Very Good,E,VS2,61.5,58,419,4.02,4.05,2.48
0.24,Very Good,E,VS2,62.1,59,419,3.98,4.01,2.48
0.24,Very Good,E,VS1,62.4,59,419,3.94,3.98,2.47
0.24,Very Good,E,VS1,59.8,58,419,4.02,4.11,2.43
0.31,Ideal,E,SI1,60.1,57,601,4.36,4.39,2.63
0.39,Fair,E,SI1,65.6,60,601,4.5,4.56,2.97
0.3,Very Good,E,VS2,62.7,53,603,4.32,4.35,2.72
1.02,Ideal,E,SI1,62.3,54,5509,6.45,6.49,4.03
1.01,Premium,E,SI1,62.8,59,5515,6.45,6.41,4.04
0.92,Ideal,E,SI1,62.1,56,5516,6.22,6.24,3.87
1.01,Premium,E,SI1,60.7,58,5525,6.5,6.48,3.94
1.15,Ideal,E,SI1,62.7,56,5526,6.73,6.7,4.21
1.04,Ideal,E,SI1,62.4,57,5528,6.48,6.53,4.06
0.91,Very Good,E,VS1,61.8,60,5530,6.17,6.2,3.82
1.04,Ideal,E,SI2,62.3,55,5531,6.46,6.49,4.03
1.01,Very Good,E,SI1,59.5,57,5534,6.56,6.62,3.92
1.01,Ideal,E,SI1,62,56,5534,6.41,6.47,3.99
1.01,Ideal,E,SI1,60.8,56,5534,6.48,6.51,3.95
0.9,Premium,E,VS1,59.4,59,5535,6.28,6.31,3.74
1.07,Ideal,E,SI1,61.4,57,5537,6.59,6.53,4.03
1.09,Very Good,E,SI1,62.5,57,5539,6.55,6.61,4.11
1.01,Premium,E,SI1,59.8,59,5543,6.52,6.48,3.89
1,Premium,E,SI1,60.3,62,5544,6.33,6.25,3.79
1,Very Good,E,VS2,62.4,62,5544,6.33,6.39,3.97
1.2,Good,E,SI2,63.3,55,5544,6.73,6.77,4.27
1,Premium,E,SI1,61.9,60,5544,6.46,6.37,3.97
1,Premium,E,SI1,60.7,59,5544,6.41,6.38,3.88
1,Premium,E,SI1,62.6,60,5544,6.35,6.3,3.97
1.12,Ideal,E,SI2,62,57,5546,6.61,6.63,4.11
1.12,Premium,E,SI1,58.8,61,5547,6.8,6.74,3.98
0.9,Fair,E,VVS2,58.1,59,5551,6.21,6.26,3.62
1.02,Ideal,E,SI1,62.2,57,5553,6.41,6.45,4
1.02,Very Good,E,SI1,59.2,56,5553,6.57,6.63,3.91
1,Ideal,E,SI1,61.4,57,5555,6.43,6.5,3.97
1,Ideal,E,SI1,61.7,57,5555,6.39,6.42,3.95
1,Ideal,E,SI1,61.4,58,5555,6.41,6.43,3.94
1.01,Very Good,E,SI1,60,60,5556,6.45,6.49,3.88
1.02,Very Good,E,VS2,62.8,59,5565,6.39,6.44,4.03
1,Very Good,E,SI1,62.4,59,5571,6.36,6.42,3.99
1.01,Ideal,E,SI1,61.9,56,5571,6.43,6.47,3.99
1.08,Good,E,SI1,58.4,60,5575,6.71,6.74,3.93
1.01,Ideal,E,SI1,61.6,59,5590,6.43,6.4,3.95
1.14,Very Good,E,SI2,60,54,5593,6.74,6.97,4.11
0.88,Ideal,E,VS2,61.4,56,5595,6.15,6.17,3.78
1.19,Ideal,E,SI2,61.9,56,5598,6.84,6.8,4.22
1.01,Premium,E,SI1,62.6,58,5599,6.32,6.3,3.95
1.01,Ideal,E,SI1,62.4,56,5599,6.43,6.39,4
1.01,Premium,E,SI1,62.9,58,5599,6.41,6.35,4.01
1.01,Ideal,E,SI1,62.6,57,5599,6.43,6.38,4.01
1.01,Ideal,E,SI1,62.1,54,5599,6.5,6.41,4.01
1.01,Premium,E,SI1,62.8,57,5599,6.41,6.37,4.01
1.01,Premium,E,SI1,62.8,59,5599,6.31,6.27,3.95
1.01,Premium,E,SI1,62.9,60,5599,6.43,6.35,4.02
1,Premium,E,SI1,61.6,59,5600,6.41,6.38,3.94
1.51,Good,E,I1,57.5,59,5601,7.56,7.51,4.33
1.07,Ideal,E,SI2,61.5,56,5602,6.58,6.61,4.06
0.3,Ideal,E,VS2,62.3,56,603,4.27,4.3,2.67
0.3,Ideal,E,VS2,62,57,603,4.26,4.29,2.65
0.3,Ideal,E,VS2,61.8,57,603,4.28,4.3,2.65
0.3,Ideal,E,VS2,62,53,603,4.31,4.33,2.68
0.3,Ideal,E,VS2,60.6,59,603,4.3,4.34,2.62
0.38,Ideal,E,SI2,61.5,55,603,4.69,4.72,2.89
0.3,Good,E,VS2,59.7,63,603,4.32,4.35,2.59
0.27,Premium,E,VS1,60.2,59,603,4.24,4.2,2.54
0.27,Ideal,E,VS2,62.7,55,603,4.18,4.15,2.61
0.27,Ideal,E,VS1,61.6,57,603,4.16,4.12,2.55
0.27,Ideal,E,VS1,61.6,56,603,4.17,4.14,2.56
0.27,Premium,E,VS1,61.5,58,603,4.22,4.17,2.58
0.27,Ideal,E,VS1,61.6,55,603,4.18,4.16,2.57
0.28,Very Good,E,VVS2,60.2,58,604,4.24,4.27,2.56
1.03,Ideal,E,SI1,62,53,5608,6.47,6.5,4.02
1.04,Premium,E,SI1,62.2,56,5612,6.56,6.49,4.06
0.93,Very Good,E,VS2,61.4,58,5616,6.22,6.29,3.84
1.28,Premium,E,SI2,62.5,58,5620,6.93,6.89,4.32
1.12,Premium,E,SI2,61.1,58,5620,6.73,6.69,4.1
1,Ideal,E,SI1,62.7,57,5622,6.39,6.49,4.04
1.03,Fair,E,SI1,65.1,58,5624,6.35,6.24,4.1
1.01,Very Good,E,SI1,63,57,5627,6.28,6.36,3.98
1.01,Good,E,SI1,58.1,59,5627,6.57,6.65,3.84
1.09,Premium,E,SI1,62.5,59,5628,6.58,6.53,4.1
1,Ideal,E,SI1,60.1,62,5629,6.46,6.48,3.89
1.12,Good,E,SI1,64.3,57,5630,6.56,6.5,4.2
