carat,cut,color,clarity,depth,table,price,x,y,z
1.18,Premium,I,SI2,61.7,58,4639,6.79,6.75,4.18
1.1,Very Good,I,SI1,61.2,61,4640,6.61,6.66,4.01
1.09,Very Good,I,SI1,61.4,58,4640,6.61,6.69,4.08
1,Very Good,I,VS1,63.3,55,4641,6.39,6.34,4.03
1.01,Ideal,I,SI1,60.3,58,4641,6.5,6.56,3.94
1.12,Premium,I,SI1,62,56,4641,6.73,6.65,4.15
1.11,Ideal,I,SI1,62.3,56,4645,6.59,6.64,4.12
1.06,Ideal,I,SI1,62.6,56,4646,6.46,6.54,4.07
1,Very Good,I,SI1,58.5,61,4649,6.51,6.55,3.82
1,Ideal,I,SI1,62.5,56,4649,6.38,6.41,4
1,Ideal,I,SI1,61.5,57,4649,6.39,6.43,3.94
0.32,Ideal,I,VVS1,61.9,55,589,4.39,4.4,2.72
0.32,Ideal,I,VVS1,62.4,55,589,4.34,4.38,2.72
0.32,Very Good,I,VVS1,60.1,61,589,4.4,4.45,2.66
0.35,Ideal,I,VVS2,62.4,54,590,4.51,4.53,2.82
1.16,Very Good,I,SI1,61.5,60.4,4657,6.71,6.76,4.14
1.09,Premium,I,VS2,61.3,58,4659,6.63,6.58,4.05
1.04,Ideal,I,SI1,61.3,57,4659,6.56,6.53,4.01
1.04,Ideal,I,SI1,61.3,57,4659,6.57,6.54,4.02
1.19,Premium,I,SI2,62.6,58,4660,6.7,6.75,4.21
1.02,Premium,I,VS2,59.5,59,4662,6.54,6.5,3.88
1.02,Ideal,I,VS2,61.5,57,4662,6.49,6.45,3.98
0.91,Ideal,I,VVS2,60.6,57,4663,6.25,6.27,3.79
1,Ideal,I,VS1,63.1,57,4664,6.32,6.39,4.01
1.19,Very Good,I,SI1,63.2,58,4665,6.82,6.7,4.27
1.01,Very Good,I,VS2,62.3,60,4666,6.33,6.41,3.97
1.16,Ideal,I,SI1,61.7,56,4668,6.76,6.7,4.15
1.21,Premium,I,VS2,61.6,61,4669,6.86,6.8,4.21
1.01,Premium,I,VS2,62.5,58,4676,6.44,6.39,4.01
1.05,Ideal,I,SI1,62.1,54,4679,6.54,6.55,4.06
1.01,Very Good,I,SI1,62.1,58,4681,6.37,6.39,3.96
1.01,Ideal,I,VS2,59.9,61,4685,6.49,6.53,3.9
1.02,Ideal,I,SI1,61.3,57,4685,6.47,6.49,3.97
1.21,Premium,I,SI2,62.3,59,4686,6.82,6.77,4.23
1.05,Very Good,I,SI1,62.6,56,4688,6.49,6.45,4.05
1.09,Ideal,I,SI1,59.4,61,4692,6.68,6.73,3.98
1.01,Very Good,I,SI1,61.4,62,4693,6.39,6.45,3.94
1.13,Fair,I,VS2,55.9,67,4695,7.05,6.94,3.9
1.04,Ideal,I,VS1,63,56,4696,6.44,6.41,4.05
1.14,Good,I,SI1,63.5,56,4702,6.58,6.62,4.19
1.32,Premium,I,SI2,60.8,58,4704,7.03,7.11,4.3
1.5,Fair,I,I1,66.1,57,4704,7.12,7.04,4.68
1.5,Fair,I,I1,69.7,56,4704,6.94,6.9,4.82
1.26,Ideal,I,SI2,59.6,57,4704,7.04,7.01,4.19
1.12,Premium,I,SI1,60.8,57,4704,6.76,6.7,4.09
1.2,Very Good,I,SI1,63.3,57,4704,6.7,6.66,4.23
1.5,Fair,I,SI2,64.9,61,4704,7.14,7.09,4.62
1.11,Ideal,I,SI1,61.9,57,4709,6.62,6.67,4.11
0.31,Ideal,I,SI1,60.9,57,414,4.36,4.41,2.67
0.23,Ideal,I,VVS1,63,56,414,3.94,3.9,2.47
0.23,Premium,I,VVS1,60.5,61,414,3.98,3.95,2.4
0.26,Ideal,I,VS1,62.5,53,417,4.08,4.11,2.56
0.31,Premium,I,SI1,59.6,58,418,4.39,4.44,2.63
0.31,Ideal,I,SI1,62.5,56,418,4.29,4.35,2.7
0.31,Very Good,I,SI1,62.8,60,418,4.29,4.31,2.7
0.31,Premium,I,SI1,60.1,59,418,4.38,4.41,2.64
0.31,Ideal,I,SI1,62.2,56,418,4.34,4.37,2.71
0.31,Very Good,I,SI1,62.3,58,418,4.35,4.38,2.72
0.33,Ideal,I,VVS1,62.1,54,592,4.46,4.49,2.78
1.22,Ideal,I,SI2,60.7,57,4714,6.92,6.88,4.19
1.32,Premium,I,VS1,62.4,58,4719,7.01,6.96,4.36
1.05,Ideal,I,SI2,61.8,59,4723,6.53,6.49,4.02
1.12,Very Good,I,SI1,61.7,58.1,4724,6.6,6.66,4.09
1.14,Ideal,I,SI1,61.8,57,4724,6.76,6.68,4.15
1.25,Good,I,SI2,63.9,56,4725,6.81,6.77,4.34
1.1,Premium,I,SI1,61.2,61,4725,6.66,6.61,4.01
1.07,Very Good,I,SI1,59.1,59,4728,6.68,6.71,3.96
1.22,Premium,I,SI2,61.5,61,4735,6.89,6.83,4.22
1.22,Premium,I,SI2,61.5,61,4735,6.89,6.83,4.22
1.22,Premium,I,SI2,61.7,59,4735,6.84,6.8,4.21
1.02,Ideal,I,SI1,62,56,4738,6.44,6.46,4
1,Very Good,I,VS2,64,54,4739,6.28,6.34,4.04
1.16,Ideal,I,SI1,61.5,60,4742,6.76,6.71,4.14
1.11,Premium,I,VS2,58.3,60,4744,6.84,6.78,3.97
1.11,Premium,I,VS2,63,53,4744,6.64,6.59,4.17
1.06,Ideal,I,SI1,61.9,54,4745,6.56,6.59,4.07
1.19,Premium,I,SI2,62.6,58,4745,6.75,6.7,4.21
1.13,Premium,I,SI1,62.8,57,4746,6.68,6.64,4.18
1.01,Very Good,I,SI1,63.3,54,4749,6.34,6.36,4.02
1.06,Ideal,I,SI1,61.2,56,4749,6.6,6.57,4.03
1.2,Good,I,SI1,63.1,58,4752,6.66,6.72,4.22
1.01,Very Good,I,VS1,62.2,60,4756,6.39,6.35,3.96
1.08,Ideal,I,SI1,60.3,60,4757,6.67,6.62,4.01
1.01,Very Good,I,SI1,62.9,58,4759,6.36,6.4,4.01
1,Good,I,VS2,61.7,60.2,4761,6.29,6.35,3.9
1.02,Very Good,I,VS2,59.3,59,4762,6.57,6.62,3.91
1.18,Very Good,I,SI2,63.5,57,4763,6.75,6.8,4.3
0.99,Ideal,I,SI1,61.8,57,4763,6.4,6.42,3.96
1.07,Ideal,I,VS2,62.1,56,4764,6.61,6.53,4.08
1.13,Very Good,I,SI1,61.5,60,4766,6.68,6.72,4.12
1.12,Good,I,VS2,63.8,55,4766,6.57,6.63,4.21
1.11,Ideal,I,SI1,62.3,58,4771,6.6,6.65,4.13
1.23,Ideal,I,SI2,62.3,55,4773,6.85,6.82,4.26
1.23,Ideal,I,SI2,62.3,55,4773,6.85,6.82,4.26
1.23,Premium,I,SI2,62.1,59,4773,6.83,6.79,4.23
1.19,Premium,I,SI1,62.2,58,4777,6.73,6.77,4.2
0.38,Ideal,I,SI1,61.9,54,593,4.64,4.67,2.88
0.38,Ideal,I,SI1,61.8,54,593,4.66,4.7,2.89
1.03,Ideal,I,SI1,61.1,55,4782,6.53,6.57,4
1.03,Ideal,I,SI1,62.2,54,4782,6.46,6.5,4.03
1.14,Very Good,I,VS2,62.5,59,4785,6.63,6.66,4.15
1.16,Very Good,I,SI1,62.7,57,4785,6.67,6.76,4.21
1.2,Very Good,I,SI1,61.7,56,4785,6.82,6.76,4.19
1.09,Premium,I,VS1,62.3,54,4786,6.65,6.61,4.13
1.14,Premium,I,SI1,62.2,58,4788,6.7,6.67,4.16
1.14,Premium,I,SI1,59.1,58,4788,6.83,6.81,4.03
1.14,Premium,I,SI1,60.1,60,4788,6.81,6.76,4.08
1.14,Very Good,I,SI1,63.5,56,4788,6.62,6.58,4.19
1.08,Very Good,I,VS1,62.5,57,4790,6.51,6.54,4.08
1.21,Very Good,I,SI2,62.1,59,4791,6.8,6.86,4.24
1.21,Very Good,I,SI2,59.9,58,4791,6.91,6.94,4.15
1.24,Premium,I,SI1,62.4,59,4791,6.89,6.87,4.29
1.01,Very Good,I,SI1,63.5,53,4794,6.32,6.4,4.04
1.25,Ideal,I,VS2,60,57,4795,7.07,7.02,4.23
1.02,Ideal,I,VS1,60.2,57,4798,6.56,6.49,3.93
1.01,Very Good,I,SI1,64.4,54,4805,6.31,6.4,4.09
1.23,Ideal,I,SI2,60.6,57,4805,6.97,6.88,4.2
1.1,Premium,I,SI1,62.7,57,4805,6.6,6.55,4.12
1.01,Ideal,I,VS1,62.6,56,4808,6.42,6.36,4
1.12,Ideal,I,SI1,61.7,58,4811,6.66,6.6,4.09
1.24,Ideal,I,SI2,60.7,57,4812,6.98,6.92,4.22
1.11,Good,I,VS1,59.2,64,4817,6.8,6.77,4.02
1.03,Good,I,VS2,60,62,4819,6.51,6.55,3.92
1.01,Ideal,I,SI1,61.2,56,4825,6.48,6.51,3.97
1.17,Very Good,I,SI1,62.6,58,4826,6.64,6.71,4.18
1.39,Premium,I,SI2,61.9,59,4826,7.15,7.11,4.41
1.12,Ideal,I,SI1,62,56,4829,6.69,6.64,4.13
1.15,Premium,I,SI1,62.2,59,4830,6.75,6.68,4.18
1.22,Premium,I,SI2,62.3,58,4831,6.8,6.85,4.25
1.04,Ideal,I,SI1,61.7,55,4836,6.5,6.54,4.02
1.27,Premium,I,SI2,62,60,4836,6.91,6.86,4.27
1.18,Ideal,I,SI2,62.2,57,4838,6.73,6.76,4.2
1.2,Very Good,I,SI1,63.1,58,4838,6.72,6.66,4.22
1.2,Premium,I,SI2,61.5,58,4838,6.82,6.77,4.18
1.14,Very Good,I,SI1,62.6,55,4840,6.66,6.72,4.19
1,Ideal,I,VS2,62.4,52,4841,6.41,6.45,4.02
1.2,Premium,I,VS2,62.3,57,4844,6.79,6.74,4.22
1.2,Ideal,I,VS2,62.6,57,4844,6.74,6.67,4.2
1.04,Ideal,I,SI1,61.2,56,4846,6.53,6.55,4
1.03,Very Good,I,SI1,63,55,4848,6.37,6.42,4.03
1.11,Ideal,I,SI1,61.4,60,4849,6.61,6.65,4.07
0.31,Premium,I,SI1,60.7,58,593,4.42,4.38,2.67
0.33,Premium,I,VS2,61,61,594,4.46,4.43,2.71
0.33,Premium,I,VS2,60.6,58,594,4.47,4.44,2.7
0.33,Premium,I,VS2,62,60,594,4.46,4.41,2.75
0.33,Ideal,I,VS2,61.5,57,594,4.49,4.42,2.74
0.33,Premium,I,VS2,62.6,58,594,4.42,4.34,2.74
0.33,Ideal,I,VS2,62.4,56,594,4.43,4.39,2.75
0.33,Premium,I,VS2,61.1,59,594,4.44,4.4,2.7
1.15,Very Good,I,SI1,62.5,60,4851,6.68,6.72,4.19
1.12,Good,I,VS2,63.8,55,4853,6.63,6.57,4.21
1.13,Premium,I,SI1,61.5,60,4854,6.72,6.68,4.12
1.01,Very Good,I,VS1,59.7,58,4858,6.53,6.57,3.91
1.24,Premium,I,VS2,61.2,58,4858,6.94,6.89,4.23
1.19,Premium,I,SI1,62.2,58,4865,6.77,6.73,4.2
1.1,Ideal,I,SI1,60.8,61,4868,6.63,6.7,4.05
1.16,Very Good,I,VS2,62.6,59,4869,6.63,6.69,4.17
1.16,Ideal,I,VS2,59.3,56,4869,6.84,6.88,4.07
1.2,Premium,I,SI1,61.7,56,4872,6.82,6.76,4.19
1.01,Ideal,I,SI1,60,60,4872,6.53,6.57,3.93
1.16,Premium,I,SI1,60,58,4872,6.82,6.78,4.08
1.16,Premium,I,SI1,62.7,57,4872,6.76,6.67,4.21
1.07,Very Good,I,VS2,62.5,56,4873,6.5,6.53,4.07
1.08,Premium,I,VS1,62.5,57,4877,6.54,6.51,4.08
1.1,Very Good,I,VS1,61,59,4878,6.65,6.67,4.06
1.21,Ideal,I,SI2,64.6,56,4879,6.67,6.62,4.29
1.21,Premium,I,SI2,62.1,59,4879,6.86,6.8,4.24
1.21,Premium,I,SI2,60.7,60,4879,6.88,6.82,4.16
1.21,Premium,I,SI2,59.9,58,4879,6.94,6.91,4.15
1.21,Ideal,I,SI2,60.7,56,4880,6.86,6.91,4.18
1.21,Premium,I,VS2,62.6,59,4884,6.77,6.67,4.21
1.01,Ideal,I,VS2,61.3,53,4887,6.52,6.54,4
1.06,Good,I,VS1,58.8,62,4887,6.65,6.72,3.93
1.2,Ideal,I,SI2,59.6,61,4890,6.95,6.97,4.15
1.11,Ideal,I,SI1,62.2,56,4890,6.62,6.65,4.13
1.04,Premium,I,VS1,61.6,56,4892,6.59,6.52,4.04
1.05,Very Good,I,VS2,63.2,56,4895,6.47,6.51,4.1
1.1,Ideal,I,VS2,62,56,4897,6.67,6.62,4.12
1.11,Premium,I,SI1,60.6,59,4911,6.73,6.66,4.06
1.12,Very Good,I,VS2,63.9,52,4914,6.58,6.65,4.23
1.17,Good,I,SI1,63.6,61,4914,6.66,6.64,4.23
1.17,Premium,I,SI1,62.6,58,4914,6.71,6.64,4.18
1.22,Premium,I,SI2,62.3,58,4919,6.85,6.8,4.25
1.06,Premium,I,VS1,62.4,55,4920,6.57,6.5,4.08
0.37,Good,I,VS2,64,56,595,4.58,4.45,2.89
0.32,Very Good,I,VVS1,60.9,57,596,4.45,4.48,2.71
1.15,Ideal,I,SI1,62.3,57,4925,6.74,6.67,4.18
1.21,Very Good,I,SI2,60,58,4929,6.89,6.97,4.16
1.08,Very Good,I,SI1,62.2,57,4933,6.57,6.54,4.08
1.13,Ideal,I,SI1,61.4,57,4936,6.72,6.69,4.12
1.24,Ideal,I,SI2,60.7,57,4937,6.98,6.92,4.22
1.15,Premium,I,SI1,62.5,60,4939,6.72,6.68,4.19
1.13,Ideal,I,VS2,62.3,56,4940,6.63,6.73,4.16
1.04,Ideal,I,SI1,61.9,54,4941,6.51,6.57,4.05
1.11,Premium,I,VS2,60.4,58,4942,6.79,6.73,4.08
1.04,Very Good,I,SI1,62.9,54,4948,6.42,6.49,4.06
1.25,Very Good,I,SI2,61,60,4950,6.93,6.98,4.24
1.26,Good,I,SI2,63.7,58,4953,6.84,6.79,4.34
1.14,Ideal,I,SI1,62.2,56,4953,6.65,6.7,4.15
1.18,Premium,I,SI1,60.5,59,4956,6.9,6.82,4.15
1.18,Premium,I,SI1,61.1,59,4956,6.78,6.73,4.13
1.07,Ideal,I,SI1,62,55,4958,6.56,6.6,4.08
1.16,Premium,I,VS2,62.2,58,4958,6.74,6.67,4.17
1.09,Very Good,I,VS2,62,56,4959,6.57,6.59,4.08
1.15,Premium,I,SI1,59.6,58,4959,6.86,6.82,4.08
1.1,Ideal,I,VS2,61.8,56,4962,6.65,6.6,4.1
1.11,Good,I,VS2,63.6,58,4963,6.52,6.57,4.16
1.13,Premium,I,VS2,62.4,59,4964,6.63,6.58,4.12
1.32,Very Good,I,SI2,60.9,59,4965,7.02,7.19,4.33
1.1,Good,I,VS1,63.7,60,4967,6.61,6.45,4.16
1.05,Very Good,I,VS2,62.4,59,4975,6.48,6.51,4.05
1.05,Very Good,I,VS2,63.2,59,4986,6.47,6.44,4.08
1.12,Premium,I,VS2,62.8,57,4986,6.68,6.61,4.17
1.12,Ideal,I,VS2,62.8,55,4986,6.69,6.66,4.19
1.12,Premium,I,VS1,59.6,58,4987,6.82,6.77,4.05
1.2,Premium,I,SI2,60,58,4989,6.91,6.93,4.15
1.01,Premium,I,VVS1,62,59,4989,6.39,6.32,3.94
1.04,Ideal,I,VS1,62.9,43,4997,6.45,6.41,4.04
0.34,Very Good,I,VVS2,61.3,57,596,4.49,4.52,2.76
0.3,Very Good,I,VVS2,63,57,596,4.24,4.27,2.68
1.19,Ideal,I,SI1,62.3,57,4998,6.78,6.73,4.21
1.17,Ideal,I,SI2,61.8,54,4999,6.78,6.82,4.2
1.08,Ideal,I,VS2,61.6,56,5000,6.63,6.59,4.07
1.01,Very Good,I,SI2,62.2,59,5000,6.36,6.41,3.97
1.01,Very Good,I,SI2,63.4,57,5000,6.3,6.39,4.02
1.24,Premium,I,SI2,62.1,58,5000,6.88,6.84,4.26
1.07,Ideal,I,SI1,61.7,56.1,5002,6.57,6.59,4.06
1.16,Premium,I,SI1,61.5,57,5002,6.79,6.73,4.16
1.2,Premium,I,VS2,62.2,61,5006,6.74,6.73,4.19
1.11,Ideal,I,SI1,62.2,54,5006,6.64,6.68,4.14
1.14,Premium,I,VS2,62.8,60,5008,6.68,6.59,4.17
1,Very Good,I,VS1,61.1,59.9,5009,6.37,6.41,3.9
1.03,Premium,I,VS1,60.4,59,5012,6.51,6.57,3.95
1.02,Very Good,I,VS2,62.1,59,5013,6.37,6.44,3.98
1.21,Very Good,I,SI2,63.2,57,5014,6.7,6.66,4.22
1.16,Premium,I,VS2,62.4,58,5016,6.69,6.65,4.16
1,Good,I,VS1,63.7,56,5018,6.34,6.32,4.03
1,Very Good,I,VS2,61.9,59,5020,6.35,6.38,3.94
1.01,Ideal,I,SI1,62.5,56,5020,6.4,6.36,3.99
1.01,Ideal,I,VS1,62.5,59,5022,6.33,6.41,3.98
1.12,Premium,I,VS2,61.9,58,5027,6.63,6.68,4.12
1.21,Good,I,VS2,64.1,61,5028,6.7,6.66,4.28
1.13,Ideal,I,VS2,62.3,56,5031,6.73,6.63,4.16
1.12,Very Good,I,VS1,59.6,58,5036,6.82,6.77,4.05
1.1,Ideal,I,SI1,62.1,57,5037,6.6,6.64,4.11
1.15,Ideal,I,VS2,61.7,59,5038,6.68,6.73,4.14
1.2,Good,I,SI1,65,59,5040,6.51,6.57,4.25
1.25,Premium,I,SI2,61,60,5040,6.98,6.93,4.24
1.5,Fair,I,I1,65.1,59,5040,7.12,6.96,4.58
1.2,Very Good,I,SI1,63.1,59,5040,6.7,6.67,4.22
1.01,Very Good,I,VS1,63.4,57,5041,6.32,6.39,4.03
1.24,Very Good,I,SI1,62.5,57,5046,6.84,6.89,4.29
1.08,Ideal,I,SI1,62.6,53.9,5049,6.51,6.56,4.09
1.2,Ideal,I,SI2,60.5,58,5050,6.92,6.83,4.16
1.11,Good,I,VS2,63.6,58,5054,6.57,6.52,4.16
1.14,Good,I,VS1,63.3,56,5056,6.6,6.68,4.2
1.01,Good,I,VS1,59,63.5,5056,6.5,6.57,3.86
1.12,Premium,I,VS1,62.2,59,5058,6.66,6.59,4.12
1.01,Very Good,I,VS2,62.9,56,5067,6.38,6.43,4.03
1.01,Very Good,I,VS2,60.9,59,5067,6.42,6.45,3.92
0.4,Good,I,SI1,63.2,55,596,4.68,4.72,2.97
1.09,Very Good,I,VS2,62.6,57,5072,6.55,6.62,4.12
1.22,Very Good,I,SI2,62.9,56,5072,6.79,6.84,4.29
1.11,Ideal,I,VS2,62.2,56,5073,6.69,6.62,4.14
1.51,Fair,I,I1,65.7,61,5074,7.08,7.02,4.63
1.14,Ideal,I,VS2,62.9,56,5075,6.71,6.67,4.21
1.26,Premium,I,SI2,60.1,59,5080,7.03,6.99,4.21
1.2,Premium,I,SI2,60,58,5080,6.93,6.91,4.15
1.1,Very Good,I,VS1,60.2,59,5082,6.67,6.71,4.03
1.18,Ideal,I,SI1,62.2,56,5088,6.85,6.75,4.23
1.18,Premium,I,SI1,62.8,56,5088,6.74,6.71,4.22
1.21,Ideal,I,SI2,60.6,56,5091,6.92,6.94,4.2
1.16,Ideal,I,SI1,62.6,57,5091,6.71,6.67,4.19
1.17,Ideal,I,SI1,60,59,5092,6.82,6.87,4.11
1.07,Ideal,I,SI1,61.7,56,5093,6.59,6.57,4.06
1.33,Premium,I,SI2,59.7,59,5094,7.21,7.15,4.29
1.14,Ideal,I,SI1,60.8,58,5096,6.71,6.74,4.09
1.2,Premium,I,SI1,61.4,57,5098,6.87,6.8,4.2
1.01,Ideal,I,VS2,62,54,5099,6.43,6.47,4
1.05,Ideal,I,VS1,61.5,55,5101,6.56,6.61,4.05
1.07,Ideal,I,VS1,62.2,58,5103,6.52,6.57,4.07
1.03,Premium,I,VS1,60.4,59,5104,6.57,6.51,3.95
1.04,Ideal,I,VS2,61.5,57,5105,6.49,6.52,4
1.16,Ideal,I,SI1,62.4,57,5107,6.71,6.75,4.2
1.2,Ideal,I,SI1,62.5,57,5107,6.77,6.71,4.21
1.2,Very Good,I,VVS2,61.7,63,5107,6.72,6.7,4.13
1.21,Very Good,I,SI2,62,56,5111,6.79,6.86,4.23
1.06,Ideal,I,VS2,61.4,55,5116,6.59,6.61,4.05
1.12,Premium,I,VS2,61.9,58,5119,6.68,6.63,4.12
1.15,Premium,I,VS2,62.6,56,5120,6.74,6.67,4.2
1.15,Premium,I,SI2,61.3,57.3,5123,6.71,6.78,4.13
1.21,Ideal,I,SI1,62.4,55,5124,6.78,6.81,4.24
1.22,Ideal,I,SI1,62.5,56,5124,6.82,6.79,4.25
1.2,Premium,I,SI2,62.7,58,5141,6.82,6.76,4.26
1.08,Ideal,I,SI1,62.6,54,5141,6.56,6.51,4.09
1.14,Very Good,I,VS1,63.3,56,5148,6.68,6.6,4.2
1.14,Premium,I,VS1,60.3,57,5148,6.83,6.81,4.11
1.13,Ideal,I,SI1,61.9,57,5149,6.68,6.66,4.13
1.26,Premium,I,SI2,60.1,59,5151,7,6.91,4.18
1.11,Ideal,I,VS1,63,56,5152,6.61,6.57,4.15
1.27,Ideal,I,SI2,62.1,56,5154,6.92,6.96,4.31
1.18,Ideal,I,SI1,62.1,56,5154,6.79,6.77,4.21
0.4,Good,I,SI1,63.9,57,596,4.66,4.7,2.99
0.4,Very Good,I,SI1,59.8,57,596,4.8,4.83,2.88
0.4,Good,I,SI1,63.2,54,596,4.67,4.69,2.96
0.4,Ideal,I,SI1,61.6,56,596,4.68,4.74,2.9
0.34,Good,I,VVS2,63.1,56,596,4.43,4.47,2.81
0.34,Premium,I,VVS2,61.5,60,596,4.45,4.49,2.75
1.09,Ideal,I,VS2,62,57,5158,6.64,6.58,4.1
1.18,Ideal,I,SI2,61.9,54,5163,6.77,6.84,4.21
1.01,Very Good,I,VS1,61.7,59,5165,6.45,6.51,4
1.13,Ideal,I,VS2,62.2,55,5165,6.69,6.67,4.15
1.22,Premium,I,SI2,62.9,56,5165,6.84,6.79,4.29
1.25,Premium,I,SI2,60.5,58,5166,7,6.96,4.22
1.07,Ideal,I,VS2,60.6,59,5167,6.64,6.62,4.02
1.08,Ideal,I,VS2,61.9,57,5172,6.54,6.61,4.07
1.2,Ideal,I,SI1,62.1,55,5174,6.83,6.79,4.23
1.2,Ideal,I,SI1,62.2,56,5174,6.75,6.73,4.19
1.23,Ideal,I,SI2,62.1,56,5175,6.84,6.88,4.26
1.03,Ideal,I,VS1,61.3,53,5181,6.54,6.57,4.01
1.01,Ideal,I,VS1,61.1,54,5182,6.46,6.48,3.95
1.21,Premium,I,SI2,62.7,55,5184,6.84,6.79,4.27
1.21,Ideal,I,SI2,60.6,56,5184,6.94,6.92,4.2
1.31,Very Good,I,SI2,59.6,60,5187,7.09,7.17,4.25
1.21,Very Good,I,SI1,61.2,62,5190,6.81,6.84,4.18
1.23,Very Good,I,SI2,62.6,59,5191,6.78,6.86,4.27
1.1,Very Good,I,VS1,60.8,58.3,5196,6.63,6.68,4.04
1.25,Good,I,SI2,63.3,55.8,5197,6.83,6.87,4.34
1.19,Fair,I,SI1,64.9,58,5198,6.64,6.55,4.28
1.04,Ideal,I,VS1,62.4,57,5199,6.44,6.48,4.03
1.1,Ideal,I,SI1,61.6,55,5199,6.66,6.68,4.11
1.03,Ideal,I,VS1,60.9,56,5206,6.52,6.59,3.99
1.26,Premium,I,SI2,60.1,59,5207,7.03,6.99,4.21
1.07,Ideal,I,VS1,62,57,5207,6.5,6.56,4.05
1.16,Ideal,I,VS2,61.5,57,5207,6.75,6.78,4.16
1.24,Premium,I,SI1,62.9,60,5208,6.8,6.74,4.26
1.2,Very Good,I,SI1,62.9,57,5211,6.73,6.78,4.25
1.2,Good,I,SI1,62.3,58,5211,6.66,6.72,4.17
1.2,Good,I,SI1,63.9,56,5211,6.62,6.69,4.25
1.15,Ideal,I,SI2,61.3,57,5216,6.78,6.71,4.13
1.21,Ideal,I,SI1,62.4,55,5218,6.81,6.78,4.24
1.21,Premium,I,SI1,62.8,57,5218,6.74,6.67,4.21
1.13,Very Good,I,VS1,61.7,54,5220,6.71,6.74,4.15
1.24,Ideal,I,SI2,61.9,57,5221,6.87,6.92,4.27
1.11,Good,I,VVS2,60.1,64,5221,6.73,6.62,4.02
1.2,Very Good,I,SI1,61.2,62,5226,6.75,6.84,4.16
1.22,Premium,I,SI2,62.5,58,5226,6.8,6.76,4.24
1.22,Ideal,I,SI2,61.3,57,5226,6.91,6.85,4.22
1.04,Ideal,I,VS1,61.8,56,5229,6.49,6.51,4.02
1.01,Ideal,I,VS1,60.3,57,5231,6.51,6.53,3.93
0.35,Ideal,I,VVS2,62,54,598,4.54,4.56,2.82
0.35,Ideal,I,VVS2,61.5,55,598,4.56,4.58,2.81
0.35,Ideal,I,VVS2,61.5,55,598,4.53,4.57,2.8
1.22,Premium,I,SI1,62.3,58,5233,6.77,6.81,4.23
1.22,Ideal,I,SI1,62.3,57,5233,6.77,6.87,4.25
1.19,Good,I,SI1,63.7,57.2,5236,6.69,6.73,4.28
1.04,Ideal,I,VS2,61.8,55,5242,6.5,6.54,4.03
1.3,Premium,I,VS2,60.3,60,5242,7.01,6.99,4.22
1.21,Very Good,I,SI1,62.9,56,5245,6.73,6.79,4.25
1.12,Very Good,I,VS2,62.9,55.9,5249,6.59,6.62,4.16
1.27,Premium,I,SI2,61.4,59,5249,6.98,6.94,4.27
1.27,Ideal,I,SI2,62.1,56,5249,6.96,6.92,4.31
1.25,Premium,I,SI1,62.5,59,5250,6.89,6.81,4.28
1.21,Good,I,SI1,62.7,59,5252,6.63,6.71,4.18
1.2,Very Good,I,SI1,63.2,58,5257,6.71,6.75,4.25
1.25,Ideal,I,SI2,62,57,5259,6.85,6.92,4.27
1.25,Ideal,I,SI2,61.8,56,5259,6.92,6.94,4.28
1.22,Ideal,I,SI1,61.9,56,5261,6.87,6.83,4.24
1.23,Premium,I,SI2,62.4,58,5269,6.86,6.82,4.27
1.23,Ideal,I,SI2,62.1,56,5269,6.88,6.84,4.26
1.23,Premium,I,SI2,62.5,60,5269,6.82,6.75,4.24
1.1,Ideal,I,VS2,61.8,55.4,5273,6.62,6.65,4.1
1.21,Premium,I,SI1,61.8,59,5276,6.85,6.81,4.22
1.2,Good,I,SI1,63.5,60.7,5280,6.71,6.75,4.27
1.2,Very Good,I,SI1,62.6,58.2,5280,6.71,6.74,4.21
1.31,Premium,I,SI1,62,58,5282,7.01,6.98,4.34
1.21,Premium,I,SI1,62,56,5285,6.89,6.83,4.25
1.21,Good,I,VS2,63.4,57,5290,6.72,6.79,4.28
1.14,Premium,I,VS1,62.3,59,5291,6.69,6.64,4.15
1.1,Ideal,I,VS1,60.8,58,5291,6.68,6.63,4.04
1.25,Ideal,I,SI2,63.3,56,5292,6.87,6.83,4.34
1.26,Premium,I,SI1,60.5,62,5292,6.97,6.92,4.2
1.06,Very Good,I,VS1,58.5,58.3,5293,6.66,6.79,3.94
1.25,Premium,I,SI1,59.7,59,5293,6.97,7.03,4.18
1.06,Good,I,VS1,57.5,62,5293,6.71,6.83,3.9
1.07,Ideal,I,VS1,62,57,5302,6.56,6.5,4.05
1.02,Very Good,I,VS1,62.2,60,5302,6.4,6.43,3.99
1.16,Ideal,I,VS2,61.5,57,5302,6.78,6.75,4.16
1.09,Premium,I,VS2,60.1,59,5306,6.74,6.67,4.03
1.66,Premium,I,SI2,60,59,5310,7.63,7.56,4.56
1.23,Ideal,I,SI2,61.2,58,5315,6.86,6.9,4.21
1.13,Premium,I,VS1,62.2,58,5316,6.68,6.63,4.14
1.13,Premium,I,VS1,61.7,54,5316,6.74,6.71,4.15
1.28,Good,I,VS2,58.2,64,5319,7.09,7.03,4.11
1.2,Very Good,I,VS1,63.1,58,5322,6.7,6.62,4.2
1.21,Very Good,I,SI1,62.1,56,5324,6.76,6.92,4.25
