carat,cut,color,clarity,depth,table,price,x,y,z
0.4,Ideal,H,SI2,61.9,58,596,4.71,4.73,2.92
0.4,Ideal,H,SI2,62.2,56,596,4.71,4.75,2.94
0.34,Ideal,H,VS1,62.7,57,596,4.45,4.48,2.8
0.91,Very Good,H,VS2,62.6,57,4922,6.15,6.21,3.87
0.9,Ideal,H,VVS2,62,57,4924,6.15,6.2,3.83
1.02,Ideal,H,SI1,61.9,57,4924,6.4,6.46,3.98
1,Premium,H,VS2,60.7,60,4930,6.55,6.49,3.96
1.02,Very Good,H,SI1,62.8,58,4932,6.37,6.43,4.02
1.02,Very Good,H,SI1,62.2,58,4932,6.42,6.48,4.01
1.13,Ideal,H,SI2,62.1,55,4932,6.65,6.68,4.14
1.03,Premium,H,SI1,61.9,58,4932,6.49,6.43,4
1.03,Very Good,H,SI1,63.3,57,4932,6.41,6.39,4.05
1.03,Premium,H,SI1,62.2,60,4932,6.43,6.4,3.99
1.02,Fair,H,SI1,56.9,58,4935,6.64,6.75,3.81
1.05,Good,H,SI1,63.2,56,4937,6.47,6.51,4.1
1.05,Ideal,H,SI1,62.5,56,4937,6.43,6.52,4.05
1.1,Very Good,H,SI1,62.4,58,4938,6.58,6.62,4.12
0.9,Very Good,H,VS1,63,55,4939,6.18,6.13,3.88
1.5,Fair,H,I1,65.7,58,4939,7.07,7.02,4.63
1.5,Fair,H,I1,66.6,54,4939,7.05,7.01,4.68
0.91,Ideal,H,VS1,60.8,58,4939,6.27,6.32,3.83
1.01,Ideal,H,SI1,61.2,58,4943,6.42,6.49,3.95
1.01,Premium,H,SI1,61.8,60,4943,6.44,6.38,3.96
0.97,Ideal,H,VS2,62.9,56,4943,6.35,6.31,3.98
0.91,Premium,H,VVS1,62.5,59,4944,6.19,6.16,3.86
1.21,Very Good,H,SI1,63.5,58,4944,6.73,6.63,4.24
1.14,Premium,H,SI1,62.5,58,4948,6.71,6.67,4.18
1.01,Premium,H,SI1,61.9,57,4949,6.49,6.4,3.99
1,Premium,H,VS1,62.4,58,4950,6.43,6.4,4
1,Very Good,H,SI1,61.9,58,4953,6.3,6.37,3.92
1.07,Ideal,H,SI1,61.1,56,4955,6.63,6.6,4.04
1.01,Premium,H,VVS1,60.5,57,4955,6.55,6.48,3.94
1.18,Premium,H,SI2,61.6,57,4956,6.81,6.73,4.17
1.18,Premium,H,SI2,58.7,60,4956,7.01,6.93,4.09
1.02,Premium,H,VS2,60,58,4958,6.56,6.5,3.92
0.95,Ideal,H,SI1,61.9,56,4958,6.31,6.35,3.92
1.02,Premium,H,VS2,61,60,4958,6.5,6.46,3.95
1.13,Very Good,H,SI1,60.1,60,4959,6.73,6.77,4.06
1.13,Ideal,H,SI1,62,57,4959,6.66,6.73,4.15
1.01,Very Good,H,VS2,61,63,4959,6.38,6.41,3.9
1.01,Premium,H,VS2,61.3,59,4959,6.44,6.48,3.96
1.01,Premium,H,VS2,61.2,59,4959,6.45,6.47,3.95
1.01,Good,H,VS2,63.5,61,4959,6.24,6.32,3.99
1.15,Premium,H,SI2,62.9,56,4959,6.7,6.59,4.18
1.15,Ideal,H,SI2,62,56,4959,6.75,6.68,4.16
1.11,Premium,H,SI1,61.9,58,4960,6.63,6.59,4.09
0.9,Very Good,H,VVS2,63.5,55,4963,6.14,6.08,3.88
1.03,Very Good,H,SI2,62.8,59,4964,6.41,6.46,4.04
0.9,Ideal,H,VS1,61.8,55,4964,6.21,6.14,3.82
1.08,Ideal,H,SI1,62.8,57,4964,6.55,6.51,4.1
1.09,Ideal,H,SI1,61.8,57,4965,6.57,6.6,4.07
1.01,Premium,H,SI1,60,58,4965,6.6,6.54,3.94
1.01,Premium,H,SI1,61.8,59,4965,6.41,6.37,3.95
1.01,Ideal,H,SI1,62.6,55,4965,6.44,6.38,4.01
1.05,Very Good,H,VS1,63.4,57,4969,6.48,6.45,4.1
1.11,Very Good,H,SI2,63.2,58,4973,6.64,6.53,4.16
1.11,Premium,H,SI2,61.9,59,4973,6.6,6.56,4.07
1.2,Premium,H,SI2,62.8,61,4973,6.7,6.62,4.18
1.05,Ideal,H,SI1,61.8,56,4975,6.52,6.58,4.05
0.9,Very Good,H,VVS1,62.3,59,4977,6.09,6.15,3.81
1.01,Premium,H,SI1,60.4,60,4977,6.55,6.47,3.93
1.01,Ideal,H,SI1,62.3,55,4977,6.43,6.37,3.99
1,Very Good,H,VS2,60.7,60,4978,6.55,6.49,3.96
1,Very Good,H,VS2,59.6,59,4978,6.47,6.54,3.88
1.27,Very Good,H,SI2,63.1,57,4978,6.88,6.84,4.33
1.16,Premium,H,SI2,62.6,57,4979,6.75,6.67,4.2
1.14,Premium,H,SI1,59.2,58,4980,6.86,6.8,4.04
1.04,Premium,H,SI1,58.7,61,4980,6.62,6.57,3.87
1.54,Premium,H,I1,62,60,4980,7.32,7.4,4.56
1.04,Premium,H,SI1,62.6,59,4980,6.47,6.43,4.04
1.04,Premium,H,SI1,59.5,58,4980,6.67,6.58,3.94
1.2,Premium,H,SI1,62.8,56,4980,6.76,6.68,4.22
1.06,Premium,H,SI1,61,58,4984,6.57,6.61,4.02
1,Premium,H,VS2,60.4,58,4984,6.51,6.46,3.92
1.01,Ideal,H,SI1,62.6,54,4989,6.38,6.34,3.98
1.21,Very Good,H,SI2,61.1,60,4991,6.86,6.91,4.21
1.12,Premium,H,SI1,62.4,56,4994,6.74,6.63,4.17
1,Very Good,H,SI1,62,54,4995,6.43,6.47,4
1,Very Good,H,SI1,61.8,57,4995,6.39,6.42,3.96
0.34,Premium,H,VS1,61.4,59,596,4.5,4.53,2.77
0.34,Ideal,H,VS1,62.5,57,596,4.43,4.46,2.78
0.34,Ideal,H,VS1,62.7,55,596,4.48,4.51,2.82
0.34,Premium,H,VS1,60.6,60,596,4.45,4.49,2.71
0.34,Ideal,H,VS1,62.1,57,596,4.48,4.51,2.79
1.04,Premium,H,SI1,61,58,4999,6.54,6.6,4.01
1,Very Good,H,VS2,63.3,53,5000,6.42,6.37,4.05
1.01,Premium,H,VS1,60.9,62,5000,6.52,6.49,3.96
1,Premium,H,VS2,61.5,61,5000,6.45,6.4,3.95
1.5,Fair,H,SI2,66,64,5000,7.1,6.97,4.64
1.1,Ideal,H,SI2,62,56.5,5002,6.58,6.63,4.09
1.14,Ideal,H,SI1,61.6,57,5003,6.7,6.75,4.14
1.14,Premium,H,SI1,60.7,58,5003,6.76,6.82,4.12
1.17,Premium,H,SI1,62.3,57,5004,6.75,6.71,4.19
1.09,Premium,H,VS2,61.2,58,5005,6.63,6.58,4.03
1.03,Ideal,H,SI1,62.2,56,5005,6.45,6.51,4.03
1.15,Good,H,SI1,60.2,61,5005,6.74,6.84,4.09
1.02,Premium,H,VS2,60.4,59,5008,6.52,6.55,3.95
1.11,Very Good,H,SI1,62,56,5010,6.61,6.65,4.11
1.09,Good,H,SI1,63.6,56,5010,6.56,6.53,4.16
0.9,Ideal,H,VS1,60.9,56,5013,6.25,6.27,3.81
0.9,Ideal,H,VS1,62.1,56,5013,6.15,6.2,3.83
0.9,Ideal,H,VS1,62,54,5013,6.2,6.23,3.86
1.02,Ideal,H,SI1,61.9,57,5014,6.46,6.4,3.98
1.2,Very Good,H,SI2,61.9,57,5016,6.78,6.85,4.22
1.28,Good,H,SI2,63.6,56,5018,6.92,6.78,4.37
1.03,Ideal,H,SI1,59.8,57,5018,6.64,6.57,3.95
1.17,Ideal,H,SI2,62.3,57,5019,6.74,6.78,4.21
1.06,Very Good,H,SI1,62.6,58,5020,6.4,6.51,4.04
1.01,Ideal,H,SI1,60.4,58,5020,6.5,6.54,3.94
1.06,Ideal,H,SI1,62.1,56,5020,6.51,6.57,4.06
1.01,Very Good,H,SI1,61.9,59,5026,6.4,6.43,3.97
1.25,Premium,H,SI1,60.7,58,5027,7.04,6.99,4.26
1.05,Ideal,H,SI1,62.5,56,5027,6.52,6.43,4.05
1.05,Very Good,H,SI1,63.2,56,5027,6.51,6.47,4.1
1.01,Premium,H,VS2,61.3,58,5028,6.46,6.49,3.97
1.01,Very Good,H,VS2,62.1,57,5028,6.39,6.45,3.99
1.01,Ideal,H,VS2,61.9,57,5028,6.42,6.48,3.99
1.01,Ideal,H,SI1,62.3,55,5029,6.46,6.45,4.02
1.07,Premium,H,SI1,60,60,5031,6.61,6.65,3.98
1.07,Ideal,H,SI1,60.9,57,5031,6.61,6.68,4.05
0.91,Premium,H,VVS1,62.5,59,5032,6.16,6.19,3.86
1.01,Very Good,H,VS2,63.1,56,5034,6.41,6.36,4.03
1,Very Good,H,SI1,61.5,59,5036,6.35,6.4,3.92
1.2,Premium,H,SI2,62.4,61,5040,6.81,6.78,4.24
1.2,Ideal,H,SI2,62.3,57,5040,6.83,6.75,4.23
1.21,Fair,H,VS2,64.5,56,5041,6.7,6.66,4.31
1.95,Premium,H,I1,60.3,59,5045,8.1,8.05,4.87
1,Very Good,H,VS2,59.7,59,5046,6.52,6.57,3.91
1.15,Very Good,H,SI1,60.9,57,5047,6.72,6.8,4.12
1.05,Very Good,H,SI1,60.2,62,5047,6.52,6.57,3.94
1.02,Very Good,H,SI1,64.4,59,5047,6.24,6.36,4.06
1.02,Ideal,H,SI1,61.7,57,5047,6.45,6.48,3.99
1.06,Very Good,H,SI1,59.1,58,5048,6.66,6.71,3.95
1.08,Ideal,H,SI2,61.4,57,5049,6.6,6.66,4.07
1.03,Very Good,H,SI1,60.4,60,5050,6.41,6.53,3.91
1.01,Premium,H,VS2,62.6,61,5050,6.33,6.29,3.95
1.01,Very Good,H,VS2,61,63,5050,6.41,6.38,3.9
1.01,Very Good,H,VS2,63.5,61,5050,6.32,6.24,3.99
1.13,Premium,H,SI1,60.1,60,5050,6.77,6.73,4.06
1.13,Premium,H,SI1,60.9,59,5050,6.79,6.7,4.11
1.13,Premium,H,SI1,62,58,5050,6.67,6.63,4.12
1.13,Ideal,H,SI1,62,57,5050,6.73,6.66,4.15
1.14,Very Good,H,VS2,59.9,57,5053,6.78,6.81,4.07
1.01,Very Good,H,VS1,59.6,58,5055,6.46,6.5,3.86
1.01,Very Good,H,VS1,63,55,5055,6.35,6.41,4.02
1.07,Premium,H,SI1,62.1,58,5055,6.56,6.49,4.05
1.07,Premium,H,SI1,62.2,57,5055,6.57,6.48,4.06
1.24,Ideal,H,VS1,63,55,5055,6.84,6.81,4.3
1.02,Premium,H,SI1,59.6,57,5055,6.63,6.55,3.93
1.12,Premium,H,VS1,59.6,57,5055,6.82,6.77,4.05
1.1,Premium,H,SI1,60.4,60,5056,6.72,6.68,4.05
1.01,Fair,H,VS1,61.4,66,5062,6.34,6.24,3.87
1.01,Ideal,H,SI1,61,56,5062,6.48,6.43,3.94
1.22,Premium,H,SI1,60.6,58,5063,6.91,6.86,4.17
1.03,Ideal,H,SI1,62,57,5063,6.53,6.47,4.03
1.07,Ideal,H,VS1,60.2,57,5063,6.61,6.55,3.96
1.07,Ideal,H,SI1,61.5,56,5065,6.6,6.66,4.08
0.34,Premium,H,VS1,61.6,59,596,4.49,4.54,2.78
0.34,Very Good,H,VS1,61.3,56,596,4.48,4.53,2.76
0.34,Good,H,VS1,63.1,57,596,4.4,4.44,2.79
0.34,Premium,H,VS1,60.8,59,596,4.48,4.53,2.74
1,Premium,H,VS2,59.6,59,5069,6.54,6.47,3.88
1.54,Premium,H,I1,62,60,5071,7.4,7.32,4.56
1.05,Very Good,H,SI1,63.2,59,5072,6.39,6.46,4.06
1.06,Premium,H,SI1,61,58,5075,6.61,6.57,4.02
1.08,Premium,H,SI1,62.6,58,5078,6.53,6.56,4.1
1.03,Premium,H,VS2,62.4,58,5078,6.47,6.39,4.01
1.02,Ideal,H,SI1,59.9,56,5079,6.54,6.51,3.91
1.2,Good,H,SI2,62.2,62,5082,6.69,6.75,4.18
1.21,Premium,H,SI2,58.2,59,5082,7.05,7.03,4.1
1.21,Premium,H,SI2,61.1,60,5082,6.91,6.86,4.21
1.21,Premium,H,SI2,62.1,56,5082,6.8,6.76,4.21
1.21,Premium,H,SI2,60,61,5082,6.88,6.79,4.1
1.02,Premium,H,SI1,61.1,58,5084,6.51,6.46,3.96
1.2,Good,H,SI2,59.7,63,5085,6.84,6.87,4.09
1.09,Fair,H,SI1,64.4,60,5085,6.49,6.42,4.16
1.01,Premium,H,SI1,62.3,58,5090,6.44,6.4,4
1.04,Premium,H,SI1,61,58,5090,6.6,6.54,4.01
1.16,Premium,H,SI1,61.9,59,5091,6.73,6.74,4.17
1.03,Ideal,H,SI1,62,56,5093,6.44,6.49,4.01
1.12,Good,H,SI1,59.8,61,5094,6.72,6.85,4.06
1.05,Ideal,H,SI1,61.4,57,5095,6.49,6.54,4
1.3,Premium,H,SI2,61.3,58,5096,6.99,6.95,4.27
1,Premium,H,VS2,61.3,61,5096,6.44,6.38,3.93
1.22,Ideal,H,SI2,61,57,5099,6.89,6.95,4.22
1.02,Premium,H,VS2,61.8,58,5100,6.49,6.43,3.99
1.13,Premium,H,SI1,62.3,58,5101,6.67,6.68,4.16
1.04,Premium,H,VVS1,60.4,58,5102,6.58,6.53,3.96
1.04,Ideal,H,SI1,62.3,57,5102,6.45,6.48,4.03
1.11,Ideal,H,SI1,62,56,5102,6.65,6.61,4.11
1.11,Premium,H,SI1,62.1,58,5102,6.6,6.57,4.09
1.36,Premium,H,SI2,60.1,56,5103,7.23,7.18,4.38
1.03,Premium,H,SI1,59.2,60,5105,6.62,6.58,3.91
1.07,Ideal,H,VS2,61.8,56,5108,6.52,6.55,4.04
1.08,Premium,H,VS1,62.5,60,5111,6.55,6.51,4.08
1.17,Ideal,H,SI2,62.3,57,5111,6.78,6.74,4.21
1.2,Very Good,H,SI1,63.3,57,5114,6.75,6.7,4.26
1.01,Premium,H,VS2,62.1,57,5120,6.45,6.39,3.99
1,Very Good,H,VS2,62.9,57,5121,6.31,6.35,3.98
1.07,Premium,H,SI1,60,60,5123,6.65,6.61,3.98
1.07,Premium,H,SI1,61.5,57,5123,6.63,6.55,4.05
1.07,Premium,H,SI1,60.4,59,5123,6.65,6.62,4.01
1.07,Ideal,H,SI1,60.9,57,5123,6.68,6.61,4.05
1.09,Ideal,H,SI1,62.3,55,5125,6.58,6.61,4.11
1.09,Ideal,H,SI1,61.1,57,5125,6.6,6.69,4.1
1.09,Ideal,H,SI1,62.5,56,5125,6.53,6.58,4.1
1.09,Ideal,H,SI1,61.1,57,5125,6.62,6.71,4.07
1.01,Ideal,H,SI1,62.6,55,5126,6.41,6.44,4.02
1.05,Ideal,H,SI1,62.4,57,5128,6.49,6.52,4.06
1.03,Premium,H,SI1,62.5,59,5129,6.46,6.41,4.02
1.09,Very Good,H,SI1,60.6,60,5131,6.61,6.68,4.03
1.02,Very Good,H,SI1,59.9,58,5131,6.57,6.66,3.96
1.1,Good,H,SI1,63.6,58,5131,6.55,6.5,4.15
1.03,Premium,H,SI1,59.5,58,5134,6.64,6.58,3.93
1,Very Good,H,VS2,63.3,53,5139,0,0,0
1.15,Premium,H,SI1,60.9,57,5139,6.8,6.72,4.12
1,Premium,H,VS2,59.7,59,5139,6.57,6.52,3.91
1,Ideal,H,VS2,62.5,56,5139,6.41,6.33,3.98
1.05,Premium,H,SI1,60.2,62,5139,6.57,6.52,3.94
1.21,Premium,H,SI2,60.6,56,5140,6.92,6.84,4.17
1.08,Ideal,H,SI2,61.4,57,5141,6.66,6.6,4.07
1.07,Very Good,H,SI1,59.2,61,5143,6.65,6.67,3.94
1.06,Ideal,H,SI1,62.2,57,5143,6.56,6.49,4.06
1.14,Ideal,H,SI1,61.6,57,5146,6.68,6.73,4.13
1.24,Good,H,SI1,62,65,5146,6.88,6.84,4.25
1.01,Premium,H,VS1,61.6,57,5147,6.47,6.38,3.96
1.09,Ideal,H,SI1,61.4,57,5149,6.66,6.6,4.07
1.09,Premium,H,SI1,60.5,60,5149,6.72,6.67,4.05
1.09,Ideal,H,SI1,62.3,57,5149,6.58,6.54,4.09
1.06,Premium,H,VS2,61.1,59,5152,6.58,6.51,4
0.34,Premium,H,VS1,62.2,58,596,4.43,4.48,2.77
0.34,Ideal,H,VS1,62.3,55,596,4.45,4.48,2.78
0.34,Premium,H,VS1,62.1,58,596,4.46,4.49,2.78
1.08,Ideal,H,SI1,59.7,60,5154,6.71,6.69,4
1.04,Premium,H,SI1,61.6,58,5154,6.53,6.48,4.01
1.08,Very Good,H,VS2,62.2,57,5155,6.5,6.55,4.06
1.01,Ideal,H,SI1,61.8,54,5158,6.48,6.44,3.99
1.05,Premium,H,SI1,59.3,58,5161,6.65,6.61,3.93
1.28,Premium,H,SI2,62.5,62,5161,6.89,6.84,4.3
1.01,Premium,H,VS2,59.1,58,5166,6.58,6.59,3.89
1.01,Ideal,H,VS2,62.7,56,5166,6.35,6.4,4
1.01,Good,H,VS2,63.1,59,5166,6.3,6.34,3.99
1.01,Premium,H,VS2,61.6,59,5166,6.45,6.47,3.98
1.01,Premium,H,VS2,61.6,59,5166,6.39,6.41,3.94
1.01,Premium,H,VS2,61.3,59,5166,6.41,6.45,3.94
1.05,Premium,H,VS2,62.3,57,5166,6.49,6.45,4.03
1,Premium,H,VS1,61.8,61,5169,6.4,6.31,3.93
1.57,Ideal,H,I1,62.8,56,5170,7.42,7.36,4.64
0.93,Ideal,H,VS1,61.8,57,5171,6.23,6.27,3.86
1.08,Fair,H,VVS2,55.9,63,5171,6.9,6.8,3.83
1.08,Premium,H,SI1,62.6,58,5171,6.56,6.53,4.1
1.02,Premium,H,VS2,61.9,57,5171,6.5,6.4,3.99
1.01,Very Good,H,SI1,63,57,5172,6.34,6.36,4
1.2,Premium,H,SI2,62.4,61,5174,6.81,6.78,4.24
1.2,Premium,H,VVS2,60,60,5174,6.86,6.78,4.09
1.12,Ideal,H,SI2,62.4,54,5178,6.65,6.68,4.16
1.11,Fair,H,SI1,65.7,61,5178,6.42,6.39,4.21
1.13,Very Good,H,SI2,62,58,5179,6.67,6.71,4.15
1.04,Premium,H,SI1,60.7,58,5179,6.55,6.53,3.97
1.18,Ideal,H,SI2,61.2,57,5182,6.81,6.86,4.18
1.23,Premium,H,SI1,62.1,58,5183,6.85,6.78,4.23
1.01,Very Good,H,VS2,62,59,5186,6.45,6.48,4.01
1.06,Ideal,H,SI1,61.7,56,5188,6.58,6.55,4.05
1.01,Ideal,H,SI1,62.1,59,5189,6.38,6.43,3.98
1.04,Ideal,H,VS2,61,57,5189,6.56,6.53,3.99
1.01,Premium,H,VS2,61,61,5190,6.47,6.39,3.92
1.21,Very Good,H,SI2,62.1,60,5190,6.77,6.82,4.22
1.15,Premium,H,VS2,60.2,58,5191,6.86,6.8,4.11
1.11,Very Good,H,SI1,60.8,60,5192,6.62,6.77,4.07
1.11,Very Good,H,SI1,63.2,58,5192,6.53,6.61,4.15
1.22,Very Good,H,SI2,63.1,59,5192,6.81,6.75,4.28
1.22,Premium,H,SI2,61.6,59,5192,6.82,6.75,4.18
1.13,Premium,H,SI1,62.3,58,5194,6.68,6.67,4.16
1.06,Ideal,H,SI1,61.4,55,5194,6.62,6.58,4.05
1.01,Good,H,SI1,59.5,62,5197,6.49,6.55,3.88
1.01,Premium,H,VS1,62.7,58,5199,6.37,6.39,4
1.05,Ideal,H,SI1,61.1,56,5200,6.52,6.58,4
1.01,Ideal,H,SI1,60.4,58,5200,6.47,6.5,3.92
1.01,Premium,H,SI1,61.8,59,5204,6.38,6.33,3.93
1.01,Very Good,H,VS2,61.6,60,5204,6.46,6.39,3.96
1.06,Premium,H,VS2,60.8,59,5205,6.55,6.58,3.99
1,Premium,H,VS2,59.3,61,5208,6.47,6.45,3.83
1.5,Good,H,SI2,64,61,5208,7.18,7.14,4.58
1.5,Good,H,SI2,64,61,5208,7.18,7.14,4.58
1.24,Fair,H,SI2,65,54,5208,6.76,6.73,4.38
1,Good,H,VS2,56.9,63,5208,6.6,6.57,3.75
1.2,Very Good,H,SI2,58.8,61,5211,6.94,6.98,4.09
1.33,Premium,H,SI2,61.9,58,5214,7.07,7.01,4.36
1.02,Very Good,H,VS2,62.5,56,5217,6.42,6.45,4.02
1.02,Premium,H,VS2,62.5,60,5217,6.38,6.43,4
1.02,Premium,H,VS2,61.2,58,5217,6.47,6.5,3.97
1.21,Premium,H,SI2,61.9,55,5218,6.84,6.79,4.22
1.21,Premium,H,SI2,61.9,55,5218,6.84,6.79,4.22
1.21,Premium,H,SI2,60.9,61,5218,6.88,6.82,4.17
1.09,Premium,H,SI1,61.6,57,5219,6.63,6.59,4.07
1.09,Premium,H,SI1,62.4,59,5219,6.53,6.48,4.06
1,Good,H,VS1,61.8,61,5219,6.4,6.31,3.93
1.09,Ideal,H,SI1,62.3,55,5219,6.61,6.58,4.11
1.09,Ideal,H,SI1,61.1,57,5219,6.71,6.62,4.07
1.09,Ideal,H,SI1,61.1,57,5219,6.69,6.6,4.1
1.09,Ideal,H,SI1,62.5,56,5219,6.58,6.53,4.1
1.07,Ideal,H,SI1,62.1,57,5220,6.5,6.55,4.05
1.2,Very Good,H,SI2,63.5,57,5221,6.67,6.71,4.25
0.9,Ideal,H,VS1,62.2,56,5222,6.16,6.18,3.84
1.05,Premium,H,SI1,61.3,58,5228,6.52,6.47,3.98
1.01,Good,H,VS2,60.8,61,5229,6.43,6.5,3.93
1.24,Very Good,H,SI2,61,59,5231,6.93,7,4.25
0.33,Ideal,H,VS1,61.9,55,598,4.46,4.49,2.77
1.22,Very Good,H,SI2,62.9,59,5233,6.66,6.76,4.22
1.05,Very Good,H,VS2,63.3,58,5236,6.42,6.48,4.08
1.12,Very Good,H,SI1,62.3,55,5236,6.64,6.69,4.15
1.06,Premium,H,VS1,60,58,5236,6.65,6.61,3.98
1.07,Premium,H,SI1,59.2,61,5237,6.67,6.65,3.94
1.01,Ideal,H,VS2,61,59,5238,6.51,6.47,3.96
1.09,Ideal,H,SI1,62.3,55,5238,6.58,6.62,4.11
1.02,Premium,H,VS2,61.8,58,5241,6.49,6.43,3.99
1,Fair,H,VS1,64.6,59,5242,6.3,6.26,4.06
1.2,Ideal,H,VS1,61.9,57,5242,6.77,6.73,4.18
1,Very Good,H,SI1,62.1,58,5247,6.44,6.45,4
1.06,Premium,H,VS1,62.1,60,5247,6.52,6.5,4.04
1.08,Premium,H,VS2,62.1,58,5250,6.63,6.51,4.08
1.08,Premium,H,VS2,62.4,58,5250,6.56,6.49,4.07
1.02,Ideal,H,SI1,60.8,58,5251,6.47,6.49,3.94
1.07,Very Good,H,VS2,61.5,57,5254,6.57,6.63,4.06
1,Good,H,VS2,60.9,61,5254,6.38,6.42,3.9
1.06,Ideal,H,SI1,61.7,60,5255,6.48,6.52,4.01
1.02,Very Good,H,VS2,63.3,60,5255,6.42,6.38,4.05
1.2,Very Good,H,SI2,62.9,56,5257,6.74,6.77,4.25
1.02,Ideal,H,SI1,61.2,56,5257,6.49,6.51,3.98
1.01,Premium,H,VS2,61.9,57,5260,6.42,6.35,3.95
1.01,Very Good,H,VS2,63.2,58,5260,6.34,6.26,3.98
1.16,Ideal,H,SI2,62.2,55.7,5260,6.68,6.74,4.18
1.01,Premium,H,VS2,61.6,59,5260,6.41,6.39,3.94
1.01,Premium,H,VS2,61.3,59,5260,6.45,6.41,3.94
1.01,Very Good,H,VS2,63.1,59,5260,6.34,6.3,3.99
1.01,Ideal,H,VS2,62.7,56,5260,6.4,6.35,4
1.01,Premium,H,VS2,60.6,60,5260,6.51,6.49,3.94
1.09,Ideal,H,SI1,61.9,57,5262,6.58,6.63,4.09
1.07,Very Good,H,VS2,62.7,57,5264,6.48,6.53,4.08
1.03,Very Good,H,VS2,62,58,5266,6.45,6.51,4.02
1.12,Premium,H,SI1,62.2,60,5266,6.59,6.65,4.12
1.12,Premium,H,SI1,61.6,59,5266,6.63,6.67,4.1
1.1,Premium,H,SI1,62,58,5267,6.68,6.6,4.12
1.15,Very Good,H,SI1,62.4,57,5270,6.68,6.71,4.18
1.06,Ideal,H,VS2,61.2,55,5277,6.57,6.61,4.03
1.24,Premium,H,SI2,60.4,59,5277,6.99,6.92,4.2
1.52,Ideal,H,SI2,59.9,55,5277,7.54,7.45,4.49
1.06,Ideal,H,SI1,63,55,5278,6.49,6.44,4.08
1.1,Ideal,H,SI1,61.6,57,5278,6.63,6.61,4.08
1.2,Very Good,H,SI2,62.1,59,5280,6.75,6.8,4.21
1.2,Premium,H,SI2,62.5,58,5280,6.76,6.81,4.24
1.2,Very Good,H,SI2,62,58,5280,6.76,6.91,4.24
1.2,Premium,H,SI2,62.3,58,5280,6.76,6.81,4.23
1.07,Ideal,H,SI1,61,56,5281,6.6,6.68,4.05
1.04,Very Good,H,SI1,62,58,5285,6.42,6.48,4
1.21,Premium,H,SI2,60,60,5285,6.96,6.91,4.16
1.08,Very Good,H,SI1,63.4,57,5286,6.54,6.51,4.14
1,Very Good,H,SI1,60.9,58,5287,6.43,6.46,3.93
0.99,Ideal,H,SI1,61.1,56,5287,6.44,6.47,3.94
1.12,Ideal,H,SI1,62.3,56,5291,6.7,6.65,4.16
1.12,Premium,H,SI1,62,56,5291,6.68,6.61,4.12
1.12,Premium,H,SI1,61.9,59,5291,6.66,6.52,4.08
1.5,Fair,H,I1,68.9,56,5292,7,6.9,4.79
1.05,Very Good,H,VS2,63.2,58,5292,6.46,6.39,4.06
1.01,Premium,H,VS1,61.2,61,5294,6.44,6.41,3.93
1.01,Premium,H,VS1,61.2,61,5294,6.44,6.41,3.93
1.01,Premium,H,VS1,62.7,58,5294,6.39,6.37,4
1.15,Ideal,H,SI1,61.9,55,5296,6.74,6.77,4.18
1.01,Premium,H,VS2,61.5,59,5303,6.48,6.49,3.99
1.01,Very Good,H,VS1,64,54,5305,6.3,6.38,4.06
1.24,Premium,H,VS2,62.8,57,5305,6.83,6.79,4.28
1.01,Ideal,H,VS2,62.7,57,5306,6.41,6.39,4.01
1.15,Ideal,H,SI2,62.5,58,5306,6.65,6.69,4.17
1.04,Premium,H,SI1,60.7,62,5311,6.57,6.51,3.97
0.27,Ideal,H,VS2,61.8,56,599,4.15,4.17,2.57
0.36,Ideal,H,VS2,62,55,599,4.58,4.63,2.86
1.02,Premium,H,VS2,61.2,58,5312,6.5,6.47,3.97
1.02,Premium,H,VS2,62.5,56,5312,6.45,6.42,4.02
1.02,Ideal,H,VS2,61.2,56,5312,6.53,6.48,3.98
1.02,Premium,H,VS2,62.5,60,5312,6.43,6.38,4
1.16,Good,H,SI1,64.2,58.6,5314,6.61,6.66,4.26
1.11,Premium,H,SI1,62.8,61,5315,6.63,6.56,4.14
1.11,Premium,H,SI1,61.5,59,5315,6.69,6.64,4.1
1.11,Ideal,H,SI1,61,56,5315,6.74,6.7,4.1
1.11,Ideal,H,SI1,60.2,54,5315,6.82,6.7,4.07
1.01,Ideal,H,VS2,60.6,57,5317,6.54,6.49,3.95
1.19,Ideal,H,SI1,62.3,55,5318,6.84,6.8,4.25
1.25,Premium,H,SI1,59.4,62,5320,7.07,7,4.18
1,Premium,H,VS2,62.6,59,5320,6.37,6.31,3.97
1.22,Ideal,H,SI2,62.3,55.3,5321,6.8,6.87,4.26
1.05,Premium,H,VS2,61.1,58,5323,6.57,6.53,4
1.21,Premium,H,SI2,62.7,59,5324,6.75,6.78,4.24
1.21,Very Good,H,SI2,62.6,61,5324,6.7,6.75,4.21
1.11,Ideal,H,SI1,60.6,59,5325,6.75,6.71,4.08
1.07,Premium,H,VS2,62.1,59,5327,6.52,6.56,4.06
1.01,Good,H,VS2,64.4,58,5331,6.18,6.24,4
1.12,Ideal,H,SI2,63.6,56,5331,6.68,6.54,4.19
1.27,Fair,H,SI2,65.2,54,5334,6.78,6.71,4.41
1.02,Very Good,H,VS2,60.2,62,5335,6.46,6.54,3.91
1.11,Very Good,H,SI1,62.5,58,5335,6.61,6.64,4.14
